scenario,trial,seed,status,runtime_seconds,false_positive_rate,false_negative_rate,noise_level,latency_steps,dropout_probability,confidence_error_level,fusion_mode,collision_count,total_near_misses,collision_risk_count,minimum_separation,mission_success,mission_completion_time_s,avg_response_time_s,formation_error_rmse,unnecessary_avoidance_count,missed_response_count,hold_duration,wrong_decisions,swarm_stability,rmse_position_error,velocity_rmse,track_continuity,track_fragmentation,false_detections,missed_detections,false_tracks,missed_tracks,track_confirmation_time_steps,track_loss_duration_steps,average_track_lifetime_steps,association_errors,average_covariance,messages_sent,messages_received,messages_dropped,stale_messages,avg_message_delay_steps,communication_load,max_outage_duration_steps,avg_recovery_time_steps,error
very_low_P_D,10,51,PASS,0.4447,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,80,44,,0,,1.825,3.501,0,109,0,109,0.8011,0.4552,0.117,0.0898,26,0,432,0,0,,11.3684,4.4667,0,46.0016,512,308,204,0,2,3.122,0,,
very_low_P_D,11,52,PASS,0.3882,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,85,72,,0,,1.938,4.2114,0,135,0,135,1.2953,2.203,0.2773,0.0865,24,0,423,0,0,,11.75,4.7143,0,48.6424,436,256,180,0,2,2.725,0,,
very_low_P_D,12,53,PASS,0.4288,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,139,55,,0,,2.0,4.1167,0,150,0,150,1.1694,0.6018,0.1238,0.0964,26,0,447,0,0,,11.4615,4.8667,0,43.2399,510,314,196,0,2,2.8977,0,,
very_low_P_D,13,54,PASS,0.4095,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,77,65,,0,,1.762,5.4928,0,105,0,105,2.2734,1.09,0.1987,0.1021,30,0,430,0,0,,10,4.6176,0,49.0976,570,357,213,0,2,2.9843,0,,
very_low_P_D,14,55,PASS,0.3879,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,112,59,,0,,1.613,3.0902,0,129,0,129,0.4864,0.6054,0.1077,0.0882,25,0,440,0,0,,12.5714,4.5172,0,46.1238,474,280,194,0,2,2.9625,0,,
very_low_P_D,15,56,PASS,0.4108,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,66,9,,0,,2.575,4.4534,0,55,0,55,1.4892,0.5395,0.1056,0.1148,35,0,421,0,0,2,8.7708,4.4615,0,49.5396,686,459,227,0,2,3.2207,0,,
very_low_P_D,16,57,PASS,0.3876,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,117,47,,0,,1.763,5.2311,0,103,0,103,2.1214,0.4869,0.1149,0.1122,34,0,453,0,0,,10.5349,4.5,0,49.2771,594,313,281,0,2,2.8421,0,,
very_low_P_D,17,58,PASS,0.6647,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,42,7,,0,,1.675,4.596,0,44,0,44,1.4173,0.4886,0.1328,0.1193,38,0,423,0,0,2,8.2941,4.4762,0,49.8213,718,470,248,0,2,3.1217,0,,
very_low_P_D,18,59,PASS,0.5454,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,75,39,,0,,1.975,4.5591,0,103,0,103,1.3799,0.5808,0.1056,0.1164,27,0,416,0,0,2.25,9.9048,5.4516,0,38.2241,600,348,252,0,2,3,0,,
very_low_P_D,19,60,PASS,0.5142,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,87,70,,0,,2.325,14.9226,0,90,0,90,9.8213,0.6562,0.1309,0.1344,45,0,518,0,0,,7.9692,4.5918,0,47.9203,778,484,294,0,2,2.8394,0,,
very_low_P_D,20,61,PASS,0.4621,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,64,66,,0,,1.65,3.9339,0,107,0,107,0.9671,0.572,0.1212,0.0915,26,0,412,0,0,5,10.8421,4.6333,0,51.3427,474,293,181,0,2,2.8047,0,,
very_high_P_FA,1,42,PASS,3.2691,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,70,0,,1,,0.0,4.2046,187,0,0,187,0.9121,0.6086,0.1146,0.325,0,294,3,0,0,2,1,114.75,104,1.9362,1996,1533,463,0,2,4.311,0,,
very_high_P_FA,2,43,PASS,2.2004,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,41,0,,1,,0.013,3.1933,210,0,0,210,0.4092,0.6428,0.1161,0.3382,0,341,1,0,0,2,1,123.25,128,2.0348,2228,1731,497,0,2,4.4829,0,,
very_high_P_FA,3,44,PASS,2.1332,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,91,0,,1,,0.0,3.8648,228,0,0,228,0.7603,0.6293,0.1205,0.3261,4,346,2,0,0,2,1,94.8,114,2.1423,2084,1609,475,0,2,4.3874,0,,
very_high_P_FA,4,45,PASS,1.8255,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,68,0,,1,,0.0,3.761,188,0,0,188,0.7167,0.6251,0.1138,0.3276,1,301,3,0,0,2,1,91.8,108,2.1671,2042,1578,464,0,2,4.4009,0,,
very_high_P_FA,5,46,PASS,1.5702,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,70,0,,1,,0.0,4.0745,211,0,0,211,0.4362,0.6705,0.1163,0.3193,7,317,1,0,0,3,1,74.6667,102,2.0593,1964,1516,448,0,2,4.3839,0,,
very_high_P_FA,6,47,PASS,1.6133,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,59,0,,1,,0.0,3.7539,214,0,0,214,0.5853,0.6571,0.1196,0.3145,1,300,3,0,0,2,1,87.4,84,2.0735,1934,1492,442,0,2,4.3756,0,,
very_high_P_FA,7,48,PASS,1.4758,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,61,0,,1,,0.0,6.1753,188,0,0,188,2.1931,0.6201,0.1172,0.3364,1,303,2,0,0,2,1,95,114,2.0873,2048,1568,480,0,2,4.2667,0,,
very_high_P_FA,8,49,PASS,1.9163,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,74,0,,1,,0.025,3.8616,204,0,0,204,0.5491,0.6088,0.1169,0.3238,8,300,1,0,0,2,1,76.8333,96,2.2432,2022,1562,460,0,2,4.3957,0,,
very_high_P_FA,9,50,PASS,1.6477,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,61,0,,1,,0.0,6.2319,214,0,0,214,1.8922,0.6363,0.1198,0.324,2,314,1,0,0,2,1,91.2,94,2.1462,1922,1462,460,0,2,4.1783,0,,
very_high_P_FA,10,51,PASS,1.5745,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,60,0,,1,,0.0,5.2948,203,0,0,203,1.9758,0.6072,0.1045,0.3338,2,308,0,0,0,2,,94.2,105,2.1022,2064,1589,475,0,2,4.3453,0,,
very_high_P_FA,11,52,PASS,1.5536,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,41,0,,1,,0.0,4.7103,197,0,0,197,1.4973,0.6336,0.1127,0.3324,2,313,1,0,0,2,1,93.6,114,1.9098,2020,1548,472,0,2,4.2797,0,,
very_high_P_FA,12,53,PASS,1.5889,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,50,0,,1,,0.0,4.4295,213,0,0,213,0.8649,0.6195,0.1145,0.3293,2,315,3,0,0,2,1,93,101,2.1221,2036,1567,469,0,2,4.3412,0,,
very_high_P_FA,13,54,PASS,1.6943,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,125,0,,1,,0.0,4.6386,187,0,0,187,1.1145,0.6455,0.1103,0.3277,3,315,6,0,0,2.8,1,94.8,121,2.259,2056,1579,477,0,2,4.3103,0,,
very_high_P_FA,14,55,PASS,1.8995,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,38,0,,1,,0.0,3.6649,202,0,0,202,0.54,0.6334,0.1139,0.3343,0,305,2,0,0,2,1,117,102,2.0898,2078,1606,472,0,2,4.4025,0,,
very_high_P_FA,15,56,PASS,2.2694,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,45,0,,1,,0.0,3.4352,203,0,0,203,0.4225,0.616,0.1109,0.3211,0,290,2,0,0,2,1,112.25,88,2.1595,1994,1541,453,0,2,4.4018,0,,
very_high_P_FA,16,57,PASS,1.5601,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,86,0,,1,,0.0,4.6872,230,0,0,230,0.7554,0.6348,0.1204,0.3071,0,331,1,0,0,2,1,109.5,92,2.1614,1894,1452,442,0,2,4.2851,0,,
very_high_P_FA,17,58,PASS,1.6338,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,63,0,,1,,0.013,4.4345,201,0,0,201,0.92,0.6667,0.1125,0.3171,7,291,2,0,0,2.5714,1,64.7143,91,2.36,1972,1520,452,0,2,4.3628,0,,
very_high_P_FA,18,59,PASS,1.6076,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,57,0,,1,,0.0,4.0944,195,0,0,195,1.1384,0.6416,0.1215,0.3278,13,293,3,0,0,4.4,1,78.1667,96,2.2093,2050,1588,462,0,2,4.4372,0,,
very_high_P_FA,19,60,PASS,1.5918,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,54,0,,1,,0.0,5.0404,210,0,0,210,1.3655,0.5986,0.1105,0.3181,9,319,2,0,0,2.1667,1,65.1429,103,2.3722,1908,1455,453,0,2,4.2119,0,,
very_high_P_FA,20,61,PASS,1.9459,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,163,0,,1,,0.0,4.0496,183,0,0,183,0.9882,0.6291,0.1174,0.3153,2,296,2,0,0,2,1,90.8,99,2.1605,1996,1539,457,0,2,4.3676,0,,
high_clutter,1,42,PASS,1.4889,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,48,0,,1,,0.0,4.9597,22,0,0,22,1.7296,0.5995,0.1102,0.3358,0,38,1,0,0,2.75,1,112.5,17,2.1755,1966,1512,454,0,2,4.3304,0,,
high_clutter,2,43,PASS,1.4046,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,55,0,,1,,0.0,4.3889,27,0,0,27,1.0714,0.6185,0.1131,0.3331,2,48,3,0,0,1.8,1,89.2,20,2.2607,1932,1483,449,0,2,4.3029,0,,
high_clutter,3,44,PASS,1.3681,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,86,0,,1,,0.013,4.3001,27,0,0,27,1.3155,0.6176,0.1184,0.3284,4,44,2,0,0,2.75,1,74.8333,17,2.2641,1976,1524,452,0,2,4.3717,0,,
high_clutter,4,45,PASS,1.2443,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,42,0,,1,,0.0,4.9322,24,0,0,24,1.5771,0.606,0.1095,0.3364,0,45,1,0,0,2,1,112.25,20,2.1332,1944,1491,453,0,2,4.2914,0,,
high_clutter,5,46,PASS,1.2689,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,50,0,,1,,0.0,4.9887,31,0,0,31,1.5541,0.5892,0.1155,0.3336,0,41,1,0,0,2.75,1,111.25,10,2.1884,1936,1487,449,0,2,4.3118,0,,
high_clutter,6,47,PASS,2.1182,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,61,0,,1,,0.013,4.2614,22,0,0,22,0.9793,0.6326,0.1072,0.3263,0,34,2,0,0,2,1,108.75,11,2.1702,1914,1475,439,0,2,4.3599,0,,
high_clutter,7,48,PASS,1.8992,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,59,0,,1,,0.0,4.0739,28,0,0,28,0.655,0.6791,0.1195,0.3189,0,37,1,0,0,2,1,106,8,2.1968,1864,1436,428,0,2,4.3551,0,,
high_clutter,8,49,PASS,1.6408,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,60,0,,1,,0.025,4.6341,30,0,0,30,1.2746,0.65,0.1117,0.3281,0,41,2,0,0,2,1,110,11,2.1573,1928,1484,444,0,2,4.3423,0,,
high_clutter,9,50,PASS,1.2561,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,66,0,,1,,0.0,4.8388,27,0,0,27,1.5271,0.626,0.1179,0.3318,0,49,0,0,0,2,,112.25,21,2.1318,1954,1501,453,0,2,4.3135,0,,
high_clutter,10,51,PASS,1.2579,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,52,0,,1,,0.0,4.8936,28,0,0,28,1.4185,0.6235,0.1197,0.3311,0,38,0,0,0,2,,110.5,11,2.1493,1924,1478,446,0,2,4.3139,0,,
high_clutter,11,52,PASS,1.364,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,99,0,,1,,0.0,4.4284,33,0,0,33,0.9084,0.6359,0.1213,0.3194,0,53,2,0,0,2,1,107.75,16,2.1944,1898,1463,435,0,2,4.3632,0,,
high_clutter,12,53,PASS,1.8096,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,96,0,,1,,0.0,4.2924,32,0,0,32,1.0033,0.6094,0.1175,0.3284,0,45,1,0,0,2,1,111.5,13,2.1437,1932,1482,450,0,2,4.2933,0,,
high_clutter,13,54,PASS,2.2392,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,61,0,,1,,0.0,3.9346,26,0,0,26,0.6109,0.6036,0.115,0.3229,0,40,1,0,0,2,1,107,15,2.1874,1894,1462,432,0,2,4.3843,0,,
high_clutter,14,55,PASS,2.7098,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,67,0,,1,,0.0,4.8018,28,0,0,28,1.3276,0.6184,0.1042,0.3251,0,40,2,0,0,2,1,109,13,2.176,1894,1454,440,0,2,4.3045,0,,
high_clutter,15,56,PASS,2.2208,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,56,0,,1,,0.0,3.8003,24,0,0,24,0.5816,0.6264,0.1131,0.3244,0,37,3,0,0,2,1,107.25,13,2.1861,1916,1483,433,0,2,4.4249,0,,
high_clutter,16,57,PASS,1.4831,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,84,0,,1,,0.0,3.6927,38,0,0,38,0.5518,0.6106,0.1124,0.3175,0,47,2,0,0,2,1,106,10,2.2003,1890,1462,428,0,2,4.4159,0,,
high_clutter,17,58,PASS,2.2267,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,47,0,,1,,0.0,4.669,28,0,0,28,1.3684,0.6005,0.1136,0.3298,0,38,0,0,0,2,,109.75,10,2.1569,1924,1481,443,0,2,4.3431,0,,
high_clutter,18,59,PASS,2.0515,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,68,0,,1,,0.0,4.8374,27,0,0,27,1.3517,0.6293,0.1235,0.3263,0,40,2,0,0,2,1,109.5,13,2.1624,1906,1464,442,0,2,4.3122,0,,
high_clutter,19,60,PASS,1.9515,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,78,0,,1,,0.0,3.8022,27,0,0,27,0.6062,0.6221,0.1118,0.3258,0,44,0,0,0,2,,108.75,16,2.1673,1916,1477,439,0,2,4.3645,0,,
high_clutter,20,61,PASS,1.6746,0.0,0.0,0.0,0,0.0,0.0,trust_weighted_fusion,0,96,0,,1,,0.0,4.0318,25,0,0,25,0.71,0.6303,0.1134,0.318,3,40,1,0,0,2,1,86,13,2.2817,1894,1463,431,0,2,4.3944,0,,
high_latency,1,42,PASS,1.2031,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,73,56,,0,,8.0,13.9433,0,3,0,3,8.3636,0.7332,0.1265,0.3459,3,0,93,0,0,3.1429,8.4545,67.2857,0,3.0813,2092,1584,508,0,2,4.3766,0,,
high_latency,2,43,PASS,1.2607,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,70,56,,0,,8.0,13.1721,0,4,0,4,7.8019,0.8633,0.1922,0.3445,4,0,96,0,0,2.8571,9.6,58.25,0,3.6987,2078,1586,492,0,2,4.384,0,,
high_latency,3,44,PASS,1.3232,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,71,57,,0,,8.0,13.0713,0,5,0,5,7.7408,1.1247,0.1294,0.348,7,0,96,0,0,2.7143,7.3846,42.3636,0,4.305,2102,1565,537,0,2,4.4067,0,,
high_latency,4,45,PASS,1.516,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,73,55,,0,,8.0,12.6423,0,5,0,5,7.4555,0.7588,0.1192,0.3448,5,0,92,0,0,2.2857,9.2,51.5556,0,3.6694,2088,1549,539,0,2,4.4144,0,,
high_latency,5,46,PASS,1.5907,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,71,55,,0,,8.0,12.6779,0,3,0,3,7.4863,0.8074,0.1777,0.3418,6,0,93,0,0,3,10.3333,58.25,0,3.5457,2058,1535,523,0,2,4.3881,0,,
high_latency,6,47,PASS,1.9156,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,71,56,,0,,8.0,12.8289,0,1,0,1,7.5883,0.7982,0.1373,0.3436,5,0,94,0,0,2.4286,10.4444,51.4444,0,3.6992,2076,1550,526,0,2,4.3983,0,,
high_latency,7,48,PASS,1.2141,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,74,56,,0,,8.0,12.5119,0,8,0,8,7.4048,0.9822,0.1215,0.3433,8,0,93,0,0,2,10.3333,41.9091,0,3.3695,2078,1559,519,0,2,4.4119,0,,
high_latency,8,49,PASS,1.4566,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,76,55,,0,,8.012,12.9556,0,9,0,9,7.6052,0.9572,0.1284,0.3441,7,0,89,0,0,2.7143,9.8889,52.3333,0,3.1704,2102,1589,513,0,2,4.4067,0,,
high_latency,9,50,PASS,1.1281,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,69,57,,0,,8.0,13.0925,0,5,0,5,7.7591,1.1516,0.1095,0.3443,6,0,97,0,0,2,10.7778,46.5,0,3.8334,2084,1561,523,0,2,4.3874,0,,
high_latency,10,51,PASS,1.1698,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,74,55,,0,,8.0,12.5328,0,7,0,7,7.3328,0.7523,0.1218,0.3449,5,0,90,0,0,2.375,10,51.8889,0,3.3266,2096,1590,506,0,2,4.4034,0,,
high_latency,11,52,PASS,1.3421,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,67,55,,0,,8.0,12.6681,0,2,0,2,7.4865,0.685,0.1119,0.3438,3,0,94,0,0,2.8571,10.4444,66.2857,0,3.1689,2078,1583,495,0,2,4.4119,0,,
high_latency,12,53,PASS,1.3134,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,70,55,,0,,8.0,12.739,0,5,0,5,7.526,0.9103,0.1223,0.3466,7,0,92,0,0,3.2857,7.0769,51.8889,0,3.7997,2086,1559,527,0,2,4.4101,0,,
high_latency,13,54,PASS,1.2561,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,72,56,,0,,8.0,12.8232,0,5,0,5,7.5833,0.7141,0.1199,0.3466,5,0,92,0,0,2,10.2222,51.6667,0,3.8519,2088,1560,528,0,2,4.4051,0,,
high_latency,14,55,PASS,1.1806,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,72,56,,0,,8.0,12.5758,0,7,0,7,7.488,0.8556,0.1329,0.3403,7,0,93,0,0,2,8.4545,45.7,0,4.0889,2054,1517,537,0,2,4.4172,0,,
high_latency,15,56,PASS,1.1042,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,71,56,,0,,8.0,12.6051,0,3,0,3,7.4828,0.8974,0.1148,0.3443,10,0,93,0,0,2,7.75,46.6,0,3.788,2070,1523,547,0,2,4.4136,0,,
high_latency,16,57,PASS,1.1145,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,70,57,,0,,8.0,13.1041,0,2,0,2,7.7697,0.7597,0.12,0.3468,4,0,94,0,0,2.4286,10.4444,58.5,0,3.5565,2094,1564,530,0,2,4.3992,0,,
high_latency,17,58,PASS,1.1094,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,72,57,,0,,8.0,12.6972,0,5,0,5,7.5333,0.6414,0.1132,0.3434,2,0,97,0,0,2.6667,8.8182,77.1667,0,2.7611,2068,1593,475,0,2,4.4094,0,,
high_latency,18,59,PASS,1.3164,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,75,55,,0,,8.0,12.6946,0,7,0,7,7.4715,0.6872,0.117,0.3425,2,0,93,0,0,2.3333,10.3333,77.5,0,2.6754,2068,1585,483,0,2,4.3907,0,,
high_latency,19,60,PASS,1.6935,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,68,56,,0,,8.0,12.6953,0,5,0,5,7.5386,0.6097,0.111,0.3418,4,0,97,0,0,2.7143,8.8182,57.5,0,3.5552,2062,1564,498,0,2,4.406,0,,
high_latency,20,61,PASS,1.2814,0.0,0.0,0.0,20,0.0,0.0,trust_weighted_fusion,0,66,56,,0,,8.0,12.956,0,3,0,3,7.6774,0.7174,0.1144,0.344,6,0,94,0,0,2.8571,8.5455,58.375,0,3.5306,2076,1554,522,0,2,4.3983,0,,
high_dropout,1,42,PASS,0.2082,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,79,140,,0,,14.667,3.4056,0,236,0,236,0.5282,0.6651,0.1432,0.0185,3,0,407,0,0,2,40.7,4.5,0,51.6571,70,37,33,0,2,2.1212,0,,
high_dropout,2,43,PASS,0.2036,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,100,114,,0,,7.4,4.1812,0,178,0,178,1.3478,0.3422,0.1275,0.0281,7,0,441,0,0,,31.5,4,0,61.357,134,79,55,0,2,2.4364,0,,
high_dropout,3,44,PASS,0.196,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,110,138,,0,,8.663,3.062,0,285,0,285,0.3634,1.3809,0.2418,0.024,5,0,395,0,0,,30.3846,4,0,61.357,90,45,45,0,2,2,0,,
high_dropout,4,45,PASS,0.1718,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,63,95,,0,,7.763,3.5642,0,144,0,144,0.6938,0.5243,0.127,0.0263,6,0,410,0,0,,29.2857,4,0,61.357,108,58,50,0,2,2.16,0,,
high_dropout,5,46,PASS,0.194,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,91,105,,0,,7.429,4.1947,0,181,0,181,1.0791,0.5805,0.1269,0.022,5,0,406,0,0,,33.8333,4.125,0,58.9418,88,47,41,0,2,2.1463,0,,
high_dropout,6,47,PASS,0.1901,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,96,121,,0,,11.525,2.7888,0,240,0,240,0.447,0.6213,0.1,0.0186,3,0,403,0,0,,40.3,4,0,61.357,82,47,35,0,2,2.3429,0,,
high_dropout,7,48,PASS,0.2119,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,98,101,,0,,7.063,3.2928,0,222,0,222,0.3643,0.5305,0.1187,0.0271,6,0,411,0,0,,31.6154,4.1,0,59.4154,112,61,51,0,2,2.1961,0,,
high_dropout,8,49,PASS,0.1911,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,92,125,,0,,8.5,2.876,0,221,0,221,0.3984,1.9239,0.7619,0.0235,5,0,413,0,0,,31.7692,4,0,61.357,102,57,45,0,2,2.2667,0,,
high_dropout,9,50,PASS,0.2019,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,66,134,,0,,6.1,3.4891,0,195,0,195,0.5599,0.7363,0.0985,0.0106,2,0,408,0,0,,51,4,0,61.357,40,20,20,0,2,2,0,,
high_dropout,10,51,PASS,0.1868,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,116,138,,0,,8.412,3.6848,0,290,0,290,0.7003,1.6511,0.5707,0.0186,3,0,398,0,0,,39.8,4,0,61.357,80,45,35,0,2,2.2857,0,,
high_dropout,11,52,PASS,0.1818,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,90,117,,0,,8.113,4.1637,0,186,0,186,1.1378,0.5838,0.1015,0.0285,7,0,422,0,0,,28.1333,4,0,61.357,116,61,55,0,2,2.1091,0,,
high_dropout,12,53,PASS,0.1896,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,91,136,,0,,11.343,2.9677,0,246,0,246,0.3311,0.9335,0.1254,0.008,1,0,397,0,0,,56.7143,4,0,61.357,30,15,15,0,2,2,0,,
high_dropout,13,54,PASS,0.1859,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,70,132,,0,,12.6,3.8724,0,195,0,195,0.894,0.4458,0.0236,0.0105,2,0,415,0,0,,51.875,4,0,61.357,44,24,20,0,2,2.2,0,,
high_dropout,14,55,PASS,0.1653,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,113,131,,0,,8.75,2.8393,0,264,0,264,0.4381,0.624,0.1185,0.0306,7,0,410,0,0,,27.3333,4.1818,0,57.8826,148,91,57,0,2,2.5965,0,,
high_dropout,15,56,PASS,0.1569,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,91,106,,0,,9.24,2.9004,0,212,0,212,0.4766,0.4903,0.1017,0.0245,5,0,402,0,0,,30.9231,4.5,0,52.2385,94,50,44,0,2,2.1364,0,,
high_dropout,16,57,PASS,0.1583,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,141,96,,0,,7.613,4.0681,0,281,0,281,1.2168,0.9376,0.0898,0.0217,4,0,414,0,0,,34.5,4.125,0,58.9418,88,47,41,0,2,2.1463,0,,
high_dropout,17,58,PASS,0.1654,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,86,114,,0,,8.513,3.1966,0,186,0,186,0.4627,0.6434,0.0709,0.0184,3,0,409,0,0,,37.1818,4,0,61.357,70,35,35,0,2,2,0,,
high_dropout,18,59,PASS,0.1449,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,66,98,,0,,3.987,3.7996,0,156,0,156,0.8585,1.4866,0.0647,0.0167,3,0,409,0,0,,40.9,4.1667,0,58.1628,68,35,33,0,2,2.1935,0,,
high_dropout,19,60,PASS,0.1399,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,93,125,,0,,5.573,2.875,0,231,0,231,0.3956,0.2473,0.0854,0.0106,1,0,409,0,0,,51.125,4,0,61.357,40,20,20,0,2,2,0,,
high_dropout,20,61,PASS,0.1789,0.0,0.0,0.0,0,0.7,0.0,trust_weighted_fusion,0,55,98,,0,,11.538,3.2302,0,141,0,141,0.6025,0.4728,0.0887,0.0278,6,0,415,0,0,,29.6429,4.2,0,57.5485,116,64,52,0,2,2.2308,0,,
simultaneous_sensor_failures,1,42,PASS,0.1846,0.15,0.3,1.5,15,0.6,0.4,trust_weighted_fusion,0,91,144,,0,,25.356,3.1989,68,252,0,320,0.3349,0.429,0.047,0.0106,2,74,403,0,0,,50.375,4,0,61.357,40,20,20,0,2,2,0,,
simultaneous_sensor_failures,2,43,PASS,0.1604,0.15,0.3,1.5,15,0.6,0.4,trust_weighted_fusion,0,100,167,,0,,21.4,3.2202,64,304,0,368,0.3387,,,0.0,0,66,398,0,0,,99.5,,0,,0,0,0,0,,,0,,
