scenario,step,time_s,uav_id,x,y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,actual_target_x,actual_target_y,perceived_target_x,perceived_target_y,error_type,action_taken,num_perceived_detections,num_phantom_detections,dist_to_target,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,reached_goal,mission_completed_flag
false_negative,22,4.4,2,22.738,9.548,50.0,50.0,,,86.0,90.0,86.0,90.0,false_negative,avoidance,1,0,102.346,uav_0,11.015,False,False,False,False,False
false_negative,22,4.4,3,20.33,22.206,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,avoidance,1,0,94.465,uav_1,12.376,False,False,False,False,False
false_negative,23,4.6,0,12.159,7.931,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,115.902,uav_2,11.076,False,False,False,False,False
false_negative,23,4.6,1,8.204,23.246,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,108.151,uav_3,12.356,False,False,False,False,False
false_negative,23,4.6,2,23.086,9.745,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,101.976,uav_0,11.076,False,False,False,False,False
false_negative,23,4.6,3,20.54,22.546,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,94.08,uav_1,12.356,False,False,False,False,False
false_negative,24,4.8,0,12.423,8.232,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,115.503,uav_2,11.143,False,False,False,False,False
false_negative,24,4.8,1,8.507,23.508,50.0,50.0,,,90.0,94.0,90.0,94.0,false_negative,move,0,0,107.751,uav_3,12.348,False,False,False,False,False
false_negative,24,4.8,2,23.434,9.942,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,101.606,uav_0,11.143,False,False,False,False,False
false_negative,24,4.8,3,20.836,22.816,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,move,0,0,93.68,uav_1,12.348,False,False,False,False,False
false_negative,25,5.0,0,12.681,8.537,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,115.104,uav_2,11.215,False,False,False,False,False
false_negative,25,5.0,1,8.809,23.769,50.0,50.0,,,90.0,94.0,90.0,94.0,false_negative,move,0,0,107.351,uav_3,12.362,False,False,False,False,False
false_negative,25,5.0,2,23.782,10.139,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,101.237,uav_0,11.215,False,False,False,False,False
false_negative,25,5.0,3,21.151,23.062,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,avoidance,1,0,93.281,uav_1,12.362,False,False,False,False,False
false_negative,26,5.2,0,12.935,8.846,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,114.706,uav_2,11.31,False,False,False,False,False
false_negative,26,5.2,1,9.112,24.031,50.0,50.0,,,90.0,94.0,90.0,94.0,false_negative,move,0,0,106.951,uav_3,12.375,False,False,False,False,False
false_negative,26,5.2,2,24.153,10.288,50.0,50.0,,,86.0,90.0,86.0,90.0,false_negative,avoidance,1,0,100.891,uav_0,11.31,False,False,False,False,False
false_negative,26,5.2,3,21.466,23.309,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,avoidance,1,0,92.882,uav_1,12.375,False,False,False,False,False
false_negative,27,5.4,0,13.181,9.162,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,114.309,uav_2,11.398,False,False,False,False,False
false_negative,27,5.4,1,9.414,24.293,50.0,50.0,,,90.0,94.0,90.0,94.0,false_negative,move,0,0,106.551,uav_3,12.283,False,False,False,False,False
false_negative,27,5.4,2,24.502,10.484,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,100.523,uav_0,11.398,False,False,False,False,False
false_negative,27,5.4,3,21.68,23.647,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,92.496,uav_1,12.283,False,False,False,False,False
false_negative,28,5.6,0,13.422,9.481,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,113.913,uav_2,11.423,False,False,False,False,False
false_negative,28,5.6,1,9.646,24.619,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,106.163,uav_3,12.266,False,False,False,False,False
