scenario,step,time_s,uav_id,uav_pos_x,uav_pos_y,goal_pos_x,goal_pos_y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,perception_error_type,confidence_value,fusion_mode,action_taken,num_perceived_detections,num_phantom_detections,dist_to_goal,distance_to_nearest_uav,distance_to_obstacle,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,mission_completed_flag,reached_goal
sensor_noise,529,105.8,2,80.176,93.956,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,7.041,11.65,48.317,uav_3,11.65,False,False,False,False,False
sensor_noise,529,105.8,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.274,47.17,uav_1,7.274,False,False,False,False,True
sensor_noise,530,106.0,0,95.84,89.792,94.0,90.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.851,8.744,55.702,uav_3,8.744,False,False,False,False,True
sensor_noise,530,106.0,1,84.056,79.51,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,15.662,7.306,40.063,uav_3,7.306,False,False,False,False,False
sensor_noise,530,106.0,2,79.793,93.841,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,7.3,11.837,48.006,uav_3,11.837,False,False,False,False,False
sensor_noise,530,106.0,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.306,47.17,uav_1,7.306,False,False,False,False,True
sensor_noise,531,106.2,0,95.84,89.792,94.0,90.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.851,8.744,55.702,uav_3,8.744,False,False,False,False,True
sensor_noise,531,106.2,1,84.444,79.413,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,15.609,7.175,40.294,uav_3,7.175,False,False,False,False,False
sensor_noise,531,106.2,2,79.496,94.109,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,7.694,12.236,48.063,uav_3,12.236,False,False,False,False,False
sensor_noise,531,106.2,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.175,47.17,uav_1,7.175,False,False,False,False,True
sensor_noise,532,106.4,0,95.84,89.792,94.0,90.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.851,8.744,55.702,uav_3,8.744,False,False,False,False,True
sensor_noise,532,106.4,1,84.578,79.037,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,15.915,7.432,40.153,uav_3,7.432,False,False,False,False,False
sensor_noise,532,106.4,2,79.701,93.766,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,7.339,11.85,47.892,uav_3,11.85,False,False,False,False,False
