scenario,time_step,radar_id,track_id,est_x,est_y,est_vx,est_vy,confidence,age,missed_count,status
naive_fusion,71,3,r3_t4,32.8651,26.8619,1.8908,-1.9327,0.687,65,0,confirmed
naive_fusion,71,3,r3_t5,25.9256,34.3572,1.9251,2.1992,0.544,27,1,confirmed
naive_fusion,71,3,r3_t6,25.4771,24.5286,1.7842,1.188,0.019,11,0,confirmed
naive_fusion,72,0,r0_t2,36.0914,34.3796,2.4769,2.7181,0.221,73,0,confirmed
naive_fusion,72,0,r0_t4,33.2088,27.0727,2.3047,2.4008,0.334,69,0,confirmed
naive_fusion,72,0,r0_t5,25.0575,34.2377,,,0.479,3,2,tentative
naive_fusion,72,1,r1_t2,33.376,26.7272,2.2103,1.9964,0.485,72,0,confirmed
naive_fusion,72,1,r1_t3,25.5418,24.8874,1.6121,2.7123,0.257,71,0,confirmed
naive_fusion,72,1,r1_t4,35.4736,34.8447,2.4541,3.5824,0.528,27,0,confirmed
naive_fusion,72,2,r2_t3,35.5376,34.7233,1.5199,2.0371,0.283,71,0,confirmed
naive_fusion,72,2,r2_t4,25.8187,34.0388,2.3677,1.078,0.455,47,0,confirmed
naive_fusion,72,2,r2_t6,25.5907,24.8208,1.2387,2.7256,0.556,15,0,confirmed
naive_fusion,72,3,r3_t4,33.3443,27.0108,2.9421,-0.3458,0.648,66,0,confirmed
naive_fusion,72,3,r3_t5,26.3106,34.7971,1.9251,2.1992,0.544,28,2,confirmed
naive_fusion,72,3,r3_t6,25.7567,24.5689,2.057,0.762,0.044,12,0,confirmed
naive_fusion,73,0,r0_t2,36.1118,34.7608,1.3234,2.9476,0.022,74,0,confirmed
naive_fusion,73,0,r0_t4,33.3686,27.4743,1.8182,2.874,0.351,70,0,confirmed
naive_fusion,73,0,r0_t5,25.3656,34.4383,2.5675,1.6715,0.674,4,0,tentative
naive_fusion,73,1,r1_t2,33.6419,27.0874,2.2129,2.4992,0.791,73,0,confirmed
naive_fusion,73,1,r1_t3,25.8945,25.3093,2.2758,3.1138,0.32,72,0,confirmed
naive_fusion,73,1,r1_t4,35.9644,35.5612,2.4541,3.5824,0.528,28,1,confirmed
naive_fusion,73,2,r2_t3,35.8599,34.7578,2.1029,1.1623,0.346,72,0,confirmed
naive_fusion,73,2,r2_t4,26.367,34.8271,3.4683,3.8238,0.665,48,0,confirmed
naive_fusion,73,2,r2_t6,25.8315,25.1642,1.6227,2.7935,0.399,16,0,confirmed
naive_fusion,73,3,r3_t4,33.7035,26.9868,2.9678,-0.273,0.53,67,0,confirmed
naive_fusion,73,3,r3_t5,26.531,34.4607,1.8808,-0.3021,0.278,29,0,confirmed
naive_fusion,73,3,r3_t6,26.3046,24.8022,3.3112,1.3532,0.322,13,0,confirmed
naive_fusion,74,0,r0_t2,36.5644,34.6763,2.5475,1.1215,0.443,75,0,confirmed
naive_fusion,74,0,r0_t4,33.9036,27.833,3.1384,2.9314,0.778,71,0,confirmed
naive_fusion,74,0,r0_t5,26.3692,34.6877,5.4655,1.8751,0.318,5,0,tentative
naive_fusion,74,1,r1_t2,34.0844,27.5873,2.2129,2.4992,0.791,74,1,confirmed
naive_fusion,74,1,r1_t3,26.1151,25.3261,2.0568,1.627,0.85,73,0,confirmed
naive_fusion,74,1,r1_t4,36.0738,35.5874,1.6828,1.9004,0.554,29,0,confirmed
naive_fusion,74,2,r2_t3,36.121,35.177,2.1394,2.3276,0.968,73,0,confirmed
naive_fusion,74,2,r2_t4,26.5385,34.7295,2.4489,1.505,0.34,49,0,confirmed
naive_fusion,74,2,r2_t6,25.7909,25.4611,0.6422,2.634,0.653,17,0,confirmed
naive_fusion,74,3,r3_t4,34.0986,27.4427,3.1301,1.763,0.426,68,0,confirmed
naive_fusion,74,3,r3_t5,26.7061,35.1695,1.67,2.8025,0.193,30,0,confirmed
naive_fusion,74,3,r3_t6,26.9668,25.0729,3.3112,1.3532,0.322,14,1,confirmed
naive_fusion,74,3,r3_t7,49.6354,50.3999,,,0.0,1,0,tentative
naive_fusion,75,0,r0_t2,37.0739,34.9006,2.5475,1.1215,0.443,76,1,confirmed
naive_fusion,75,0,r0_t4,33.8598,28.1001,1.3867,2.5787,0.588,72,0,confirmed
naive_fusion,75,0,r0_t5,26.6426,35.1936,3.872,3.0452,0.345,6,0,confirmed
naive_fusion,75,1,r1_t2,34.0343,27.6888,0.8973,1.6727,0.325,75,0,confirmed
naive_fusion,75,1,r1_t3,26.8212,25.6344,3.9705,2.098,0.371,74,0,confirmed
naive_fusion,75,1,r1_t4,36.3738,35.865,2.0917,2.1069,0.249,30,0,confirmed
naive_fusion,75,2,r2_t3,36.5489,35.6425,2.1394,2.3276,0.968,74,1,confirmed
naive_fusion,75,2,r2_t4,26.9373,34.6708,2.8859,0.5078,0.54,50,0,confirmed
naive_fusion,75,2,r2_t6,26.5041,25.633,3.2929,2.0332,0.632,18,0,confirmed
naive_fusion,75,3,r3_t4,33.9317,27.7873,0.8695,2.3175,0.431,69,0,confirmed
naive_fusion,75,3,r3_t5,26.7275,35.1525,0.9243,1.3304,0.423,31,0,confirmed
naive_fusion,75,3,r3_t6,26.6984,25.5536,0.5371,2.6794,0.572,15,0,confirmed
naive_fusion,75,3,r3_t7,49.7531,50.1756,0.981,-1.869,0.0,2,0,tentative
naive_fusion,76,0,r0_t2,37.2478,35.5518,1.9985,3.2741,0.481,77,0,confirmed
naive_fusion,76,0,r0_t4,34.1615,28.2589,1.9504,1.9511,0.67,73,0,confirmed
naive_fusion,76,0,r0_t5,26.649,35.6247,1.9624,3.319,0.415,7,0,confirmed
naive_fusion,76,1,r1_t2,34.1207,28.1105,0.809,2.5933,0.395,76,0,confirmed
naive_fusion,76,1,r1_t3,27.6153,26.054,3.9705,2.098,0.371,75,1,confirmed
naive_fusion,76,1,r1_t4,36.7567,35.8074,2.6412,0.8131,0.542,31,0,confirmed
naive_fusion,76,2,r2_t3,37.0405,35.4399,3.1182,0.3198,0.369,75,0,confirmed
naive_fusion,76,2,r2_t4,27.439,35.2858,3.5335,2.8165,0.578,51,0,confirmed
naive_fusion,76,2,r2_t6,26.9905,25.8002,3.6729,1.7133,0.701,19,0,confirmed
naive_fusion,76,3,r3_t4,34.1679,28.1501,1.4188,2.6702,0.5,70,0,confirmed
naive_fusion,76,3,r3_t5,27.0328,35.3142,1.7341,1.3386,0.43,32,0,confirmed
naive_fusion,76,3,r3_t6,26.6579,26.1992,0.1001,4.0301,0.371,16,0,confirmed
naive_fusion,76,3,r3_t7,49.3882,49.9607,-1.0298,-1.83,0.023,3,0,confirmed
naive_fusion,77,0,r0_t2,37.337,35.8337,1.3707,2.8119,0.377,78,0,confirmed
naive_fusion,77,0,r0_t4,34.6728,28.5695,3.1057,2.2695,0.682,74,0,confirmed
naive_fusion,77,0,r0_t5,27.0457,36.0272,2.6343,3.3368,0.687,8,0,confirmed
naive_fusion,77,1,r1_t2,34.4167,28.3668,1.6377,2.3647,0.408,77,0,confirmed
naive_fusion,77,1,r1_t3,27.4151,26.3293,1.1511,2.1961,0.202,76,0,confirmed
naive_fusion,77,1,r1_t4,37.4272,35.3858,4.114,-1.3498,0.39,32,0,confirmed
naive_fusion,77,2,r2_t3,37.5137,35.4931,3.5305,0.3813,0.267,76,0,confirmed
naive_fusion,77,2,r2_t4,27.1511,35.6906,0.5672,3.0948,0.633,52,0,confirmed
naive_fusion,77,2,r2_t6,27.134,25.953,2.4346,1.4933,0.695,20,0,confirmed
naive_fusion,77,3,r3_t4,34.4276,28.6174,1.7915,3.2822,0.598,71,0,confirmed
naive_fusion,77,3,r3_t5,27.3032,35.5466,1.9939,1.6379,0.266,33,0,confirmed
naive_fusion,77,3,r3_t6,26.7666,26.5692,0.503,3.5564,0.23,17,0,confirmed
naive_fusion,77,3,r3_t7,49.6164,49.8015,0.4357,-1.5782,0.281,4,0,confirmed
naive_fusion,78,0,r0_t2,37.9762,35.6388,3.3487,0.5936,0.256,79,0,confirmed
naive_fusion,78,0,r0_t4,34.7063,28.5598,1.6923,1.0943,0.447,75,0,confirmed
naive_fusion,78,0,r0_t5,27.9143,36.1456,4.9361,2.1615,0.486,9,0,confirmed
naive_fusion,78,1,r1_t2,34.8376,28.9216,2.5726,3.4938,0.505,78,0,confirmed
naive_fusion,78,1,r1_t3,27.769,26.32,2.0504,1.0596,0.643,77,0,confirmed
naive_fusion,78,1,r1_t4,37.7795,35.0562,3.5251,-2.0485,0.513,33,0,confirmed
naive_fusion,78,2,r2_t3,38.2198,35.5693,3.5305,0.3813,0.267,77,1,confirmed
naive_fusion,78,2,r2_t4,27.2066,35.7061,0.5148,1.612,0.615,53,0,confirmed
naive_fusion,78,2,r2_t6,27.6209,26.2517,2.4346,1.4933,0.695,21,1,confirmed
naive_fusion,78,3,r3_t4,34.8431,29.0653,2.6271,3.5077,0.455,72,0,confirmed
naive_fusion,78,3,r3_t5,27.6036,35.8651,2.2484,2.1459,0.21,34,0,confirmed
naive_fusion,78,3,r3_t6,26.8957,27.0482,0.7891,3.774,0.564,18,0,confirmed
naive_fusion,78,3,r3_t7,49.9399,50.002,1.5656,0.0461,0.322,5,0,confirmed
naive_fusion,79,0,r0_t2,38.4841,35.5842,3.7909,0.0696,0.466,80,0,confirmed
naive_fusion,79,0,r0_t4,35.0448,28.7786,1.6923,1.0943,0.447,76,1,confirmed
naive_fusion,79,0,r0_t5,27.962,36.4151,2.6671,2.2038,0.386,10,0,confirmed
naive_fusion,79,1,r1_t2,35.3521,29.6203,2.5726,3.4938,0.505,79,1,confirmed
naive_fusion,79,1,r1_t3,27.7,26.6912,0.7374,2.0762,0.556,78,0,confirmed
naive_fusion,79,1,r1_t4,38.2869,35.7731,3.8766,1.9628,0.619,34,0,confirmed
naive_fusion,79,2,r2_t3,38.2479,35.9168,1.8826,1.6383,0.552,78,0,confirmed
naive_fusion,79,2,r2_t4,27.7371,36.3607,2.4676,3.5336,0.342,54,0,confirmed
naive_fusion,79,2,r2_t6,27.9005,26.657,2.3822,2.4354,0.708,22,0,confirmed
naive_fusion,79,3,r3_t4,34.7223,29.3594,0.8103,2.979,0.606,73,0,confirmed
naive_fusion,79,3,r3_t5,27.9656,36.0329,2.6325,1.772,0.559,35,0,confirmed
naive_fusion,79,3,r3_t6,27.7973,26.5539,4.1514,-0.1724,0.516,19,0,confirmed
naive_fusion,79,3,r3_t7,50.0871,50.133,1.3964,0.5691,0.094,6,0,confirmed
naive_fusion,80,0,r0_t2,38.6049,35.7579,2.3986,0.7582,0.252,81,0,confirmed
naive_fusion,80,0,r0_t4,35.3495,29.5707,2.116,3.8476,0.518,77,0,confirmed
naive_fusion,80,0,r0_t5,28.1864,36.8439,2.2682,2.8884,0.433,11,0,confirmed
naive_fusion,80,1,r1_t2,35.2819,29.4968,0.9938,1.2321,0.258,80,0,confirmed
naive_fusion,80,1,r1_t3,27.8474,27.1064,0.7374,2.0762,0.556,79,1,confirmed
naive_fusion,80,1,r1_t4,38.2587,35.6545,1.8209,0.4875,0.61,35,0,confirmed
naive_fusion,80,2,r2_t3,38.5965,36.0797,2.3935,1.498,0.553,79,0,confirmed
naive_fusion,80,2,r2_t4,28.2306,37.0674,2.4676,3.5336,0.342,55,1,confirmed
naive_fusion,80,2,r2_t6,27.5995,27.0051,-0.0631,2.6682,0.458,23,0,confirmed
naive_fusion,80,3,r3_t4,35.3692,29.5535,3.1004,2.2983,0.54,74,0,confirmed
naive_fusion,80,3,r3_t5,28.4906,36.3997,3.5039,2.4146,0.488,36,0,confirmed
naive_fusion,80,3,r3_t6,28.1789,26.8392,3.6657,1.1025,0.649,20,0,confirmed
naive_fusion,80,3,r3_t7,50.2985,49.9521,1.5789,-0.4695,0.254,7,0,confirmed
naive_fusion,81,0,r0_t2,39.0833,35.7102,3.1925,0.1807,0.595,82,0,confirmed
naive_fusion,81,0,r0_t4,35.5306,29.9001,1.8125,3.2962,0.377,78,0,confirmed
naive_fusion,81,0,r0_t5,28.64,37.4215,2.2682,2.8884,0.433,12,1,confirmed
naive_fusion,81,1,r1_t2,35.6549,29.6563,2.0511,1.2809,0.543,81,0,confirmed
naive_fusion,81,1,r1_t3,28.3315,27.6087,2.3859,3.1308,0.47,80,0,confirmed
naive_fusion,81,1,r1_t4,38.4811,35.8725,1.8372,1.1519,0.834,36,0,confirmed
naive_fusion,81,2,r2_t3,39.0751,36.3793,2.3935,1.498,0.553,80,1,confirmed
naive_fusion,81,2,r2_t4,28.2459,36.863,1.2976,0.9153,0.282,56,0,confirmed
naive_fusion,81,2,r2_t6,28.202,27.3997,2.479,2.9781,0.368,24,0,confirmed
naive_fusion,81,3,r3_t4,35.55,29.7783,2.3038,2.0857,0.362,75,0,confirmed
naive_fusion,81,3,r3_t5,28.9215,36.8283,3.5475,2.993,0.266,37,0,confirmed
naive_fusion,81,3,r3_t6,28.912,27.0597,3.6657,1.1025,0.649,21,1,confirmed
naive_fusion,81,3,r3_t7,49.8737,50.0621,-0.9805,0.2239,0.283,8,0,confirmed
naive_fusion,82,0,r0_t2,39.4737,35.5747,3.2228,-0.4745,0.602,83,0,confirmed
naive_fusion,82,0,r0_t4,35.6045,30.0214,1.2143,2.1536,0.689,79,0,confirmed
naive_fusion,82,0,r0_t5,28.8806,37.2247,2.1366,0.6238,0.571,13,0,confirmed
naive_fusion,82,1,r1_t2,35.9197,29.8244,2.1287,1.3409,0.507,82,0,confirmed
naive_fusion,82,1,r1_t3,28.7212,27.6879,2.8166,1.8955,0.686,81,0,confirmed
naive_fusion,82,1,r1_t4,39.0933,35.7807,3.4696,0.1935,0.428,37,0,confirmed
naive_fusion,82,2,r2_t3,39.5168,36.2652,3.0369,0.2735,0.395,81,0,confirmed
naive_fusion,82,2,r2_t4,28.783,37.2174,2.8866,1.9343,0.226,57,0,confirmed
naive_fusion,82,2,r2_t6,28.4822,27.4853,2.407,1.8459,0.429,25,0,confirmed
naive_fusion,82,3,r3_t4,36.0042,30.2421,3.0443,2.9754,0.585,76,0,confirmed
naive_fusion,82,3,r3_t5,29.1412,37.0585,2.6889,2.4555,0.58,38,0,confirmed
naive_fusion,82,3,r3_t6,28.6202,27.8784,0.617,3.9625,0.28,22,0,confirmed
naive_fusion,82,3,r3_t7,49.6776,50.1069,-0.9805,0.2239,0.283,9,1,confirmed
naive_fusion,83,0,r0_t2,39.4005,36.2657,1.3065,2.6421,0.055,84,0,confirmed
naive_fusion,83,0,r0_t4,35.8474,30.4521,1.2143,2.1536,0.689,80,1,confirmed
naive_fusion,83,0,r0_t5,29.3079,37.3494,2.1366,0.6238,0.571,14,1,confirmed
naive_fusion,83,1,r1_t2,36.0614,30.2598,1.6549,2.4844,0.572,83,0,confirmed
naive_fusion,83,1,r1_t3,28.7285,27.567,1.4385,0.444,0.573,82,0,confirmed
naive_fusion,83,1,r1_t4,39.7873,35.8194,3.4696,0.1935,0.428,38,1,confirmed
naive_fusion,83,2,r2_t3,39.7914,36.3732,2.6625,0.5871,0.444,82,0,confirmed
naive_fusion,83,2,r2_t4,29.1733,37.3822,3.0699,1.6538,0.472,58,0,confirmed
naive_fusion,83,2,r2_t6,28.8426,27.8749,2.705,2.5462,0.71,26,0,confirmed
naive_fusion,83,3,r3_t4,36.1168,30.3988,1.9914,2.1408,0.803,77,0,confirmed
naive_fusion,83,3,r3_t5,29.2174,37.0542,1.6621,1.2101,0.82,39,0,confirmed
naive_fusion,83,3,r3_t6,28.7436,28.6709,0.617,3.9625,0.28,23,1,confirmed
naive_fusion,83,3,r3_t7,49.4815,50.1517,-0.9805,0.2239,0.283,10,2,confirmed
naive_fusion,84,0,r0_t2,40.0046,36.3117,3.1703,1.5127,0.297,85,0,confirmed
naive_fusion,84,0,r0_t4,35.7813,30.394,0.3317,0.8347,0.522,81,0,confirmed
naive_fusion,84,0,r0_t5,29.7352,37.4742,2.1366,0.6238,0.571,15,2,confirmed
naive_fusion,84,1,r1_t2,36.3968,30.5859,2.2249,2.601,0.485,84,0,confirmed
naive_fusion,84,1,r1_t3,29.2605,27.9768,2.9361,1.9295,0.562,83,0,confirmed
naive_fusion,84,1,r1_t4,40.4812,35.8581,3.4696,0.1935,0.428,39,2,confirmed
naive_fusion,84,2,r2_t3,40.1028,36.8819,2.6291,2.4129,0.604,83,0,confirmed
naive_fusion,84,2,r2_t4,29.1846,37.7291,1.5818,2.2721,0.77,59,0,confirmed
naive_fusion,84,2,r2_t6,29.1156,28.1858,2.4903,2.5686,0.534,27,0,confirmed
naive_fusion,84,3,r3_t4,36.5346,30.2815,2.7366,0.5816,0.391,78,0,confirmed
naive_fusion,84,3,r3_t5,29.5838,37.8644,2.3576,3.9808,0.347,40,0,confirmed
naive_fusion,84,3,r3_t6,28.7489,28.6413,0.3304,1.858,0.805,24,0,confirmed
naive_fusion,84,3,r3_t7,49.8861,49.6077,1.1958,-2.1547,0.401,11,0,confirmed
naive_fusion,85,0,r0_t2,40.5715,36.4454,3.9472,1.3133,0.362,86,0,confirmed
naive_fusion,85,0,r0_t4,36.2463,30.8499,2.1034,2.3168,0.351,82,0,confirmed
naive_fusion,85,0,r0_t5,30.1626,37.599,2.1366,0.6238,0.571,16,3,lost
naive_fusion,85,1,r1_t2,36.7752,30.5298,2.6889,1.0668,0.579,85,0,confirmed
naive_fusion,85,1,r1_t3,29.5661,28.3853,2.7413,2.6668,0.643,84,0,confirmed
naive_fusion,85,1,r1_t4,40.8144,36.5905,3.1231,3.1483,0.43,40,0,confirmed
naive_fusion,85,2,r2_t3,40.6287,37.3645,2.6291,2.4129,0.604,84,1,confirmed
naive_fusion,85,2,r2_t4,29.5352,37.9827,2.2517,2.1928,0.422,60,0,confirmed
naive_fusion,85,2,r2_t6,29.6137,28.6995,2.4903,2.5686,0.534,28,1,confirmed
naive_fusion,85,3,r3_t4,36.6792,30.7186,1.9704,2.112,0.696,79,0,confirmed
naive_fusion,85,3,r3_t5,29.8571,38.0376,2.3179,2.7122,0.328,41,0,confirmed
naive_fusion,85,3,r3_t6,28.9096,28.8928,0.835,1.9769,0.355,25,0,confirmed
naive_fusion,85,3,r3_t7,49.7113,50.2038,-0.1307,1.4065,0.111,12,0,confirmed
naive_fusion,86,0,r0_t2,41.3609,36.7081,3.9472,1.3133,0.362,87,1,confirmed
naive_fusion,86,0,r0_t4,36.667,31.3132,2.1034,2.3168,0.351,83,1,confirmed
naive_fusion,86,0,r0_t6,29.8646,37.681,,,0.37,1,0,tentative
naive_fusion,86,1,r1_t2,36.8098,30.916,1.4888,2.1424,0.641,86,0,confirmed
naive_fusion,86,1,r1_t3,29.8195,28.6847,2.4267,2.5809,0.617,85,0,confirmed
naive_fusion,86,1,r1_t4,40.9332,36.7369,2.0566,2.1842,0.715,41,0,confirmed
naive_fusion,86,2,r2_t3,40.6937,37.1171,1.5856,0.1758,0.654,85,0,confirmed
naive_fusion,86,2,r2_t4,30.144,38.3609,3.6624,2.6724,0.62,61,0,confirmed
naive_fusion,86,2,r2_t6,29.9053,28.7642,2.4601,1.5537,0.562,29,0,confirmed
naive_fusion,86,3,r3_t4,37.0732,31.141,1.9704,2.112,0.696,80,1,confirmed
naive_fusion,86,3,r3_t5,30.3207,38.58,2.3179,2.7122,0.328,42,1,confirmed
naive_fusion,86,3,r3_t6,29.2733,28.9442,1.9329,1.2027,0.371,26,0,confirmed
naive_fusion,86,3,r3_t7,49.6708,50.3703,-0.2338,1.397,0.229,13,0,confirmed
naive_fusion,87,0,r0_t2,42.1504,36.9707,3.9472,1.3133,0.362,88,2,confirmed
naive_fusion,87,0,r0_t4,36.9871,31.8128,2.3855,3.24,0.322,84,0,confirmed
naive_fusion,87,0,r0_t6,30.1635,38.2078,2.491,4.39,0.613,2,0,tentative
naive_fusion,87,1,r1_t2,36.8214,31.2014,0.7929,2.2606,0.66,87,0,confirmed
naive_fusion,87,1,r1_t3,30.1869,28.9691,2.744,2.4755,0.434,86,0,confirmed
naive_fusion,87,1,r1_t4,41.1028,36.8225,1.7348,1.4489,0.409,42,0,confirmed
naive_fusion,87,2,r2_t3,41.1372,37.0662,2.6405,-0.1244,0.378,86,0,confirmed
naive_fusion,87,2,r2_t4,30.4946,38.9186,3.2921,3.6596,0.613,62,0,confirmed
naive_fusion,87,2,r2_t6,30.0651,28.8253,1.8958,1.0316,0.547,30,0,confirmed
naive_fusion,87,3,r3_t4,37.4673,31.5634,1.9704,2.112,0.696,81,2,confirmed
naive_fusion,87,3,r3_t5,30.4323,38.877,1.6239,2.5935,0.456,43,0,confirmed
naive_fusion,87,3,r3_t6,29.8242,29.285,3.2616,2.0212,0.256,27,0,confirmed
naive_fusion,87,3,r3_t7,49.4918,50.5727,-0.863,1.5418,0.292,14,0,confirmed
naive_fusion,88,0,r0_t2,42.9398,37.2334,3.9472,1.3133,0.362,89,3,lost
naive_fusion,88,0,r0_t4,37.2672,31.9909,2.36,2.3619,0.456,85,0,confirmed
naive_fusion,88,0,r0_t6,30.6782,38.7575,3.3902,4.4855,0.443,3,0,confirmed
naive_fusion,88,1,r1_t2,37.141,31.7339,1.7281,3.349,0.574,88,0,confirmed
naive_fusion,88,1,r1_t3,30.2023,29.1178,1.4363,1.8575,0.135,87,0,confirmed
naive_fusion,88,1,r1_t4,41.6355,36.8323,3.0873,0.7654,0.517,43,0,confirmed
naive_fusion,88,2,r2_t3,41.5742,37.0261,3.1413,-0.2291,0.341,87,0,confirmed
naive_fusion,88,2,r2_t4,30.74,38.7702,2.6689,1.2117,0.4,63,0,confirmed
naive_fusion,88,2,r2_t6,30.0721,29.2258,0.977,2.1845,0.656,31,0,confirmed
naive_fusion,88,3,r3_t4,37.475,31.9431,1.0171,2.638,0.759,82,0,confirmed
naive_fusion,88,3,r3_t5,30.4247,38.8779,0.7802,1.3004,0.447,44,0,confirmed
naive_fusion,88,3,r3_t6,30.0252,29.4627,2.4684,1.7511,0.536,28,0,confirmed
naive_fusion,88,3,r3_t7,49.3192,50.881,-0.863,1.5418,0.292,15,1,confirmed
naive_fusion,89,0,r0_t4,37.1863,32.2077,0.8429,2.0842,0.253,86,0,confirmed
naive_fusion,89,0,r0_t6,30.9971,38.9325,3.0235,2.9717,0.517,4,0,confirmed
naive_fusion,89,0,r0_t7,42.3995,36.412,,,0.388,1,0,tentative
naive_fusion,89,1,r1_t2,37.6584,32.2885,3.0197,3.9853,0.414,89,0,confirmed
naive_fusion,89,1,r1_t3,30.6768,29.314,2.6951,1.7462,0.465,88,0,confirmed
naive_fusion,89,1,r1_t4,41.8529,37.036,2.4496,1.2313,0.613,44,0,confirmed
naive_fusion,89,2,r2_t3,41.8305,37.1492,2.6383,0.3982,0.78,88,0,confirmed
naive_fusion,89,2,r2_t4,30.7857,38.8428,1.5246,0.9083,0.613,64,0,confirmed
naive_fusion,89,2,r2_t6,30.2674,29.6627,0.977,2.1845,0.656,32,1,confirmed
naive_fusion,89,3,r3_t4,37.6784,32.4707,1.0171,2.638,0.759,83,1,confirmed
naive_fusion,89,3,r3_t5,30.5807,39.138,0.7802,1.3004,0.447,45,1,confirmed
naive_fusion,89,3,r3_t6,30.1955,29.3935,1.9437,0.5872,0.663,29,0,confirmed
naive_fusion,89,3,r3_t7,49.8939,50.2537,1.9633,-1.8429,0.041,16,0,confirmed
naive_fusion,90,0,r0_t4,37.3549,32.6245,0.8429,2.0842,0.253,87,1,confirmed
naive_fusion,90,0,r0_t6,30.9527,39.2723,1.3271,2.9019,0.134,5,0,confirmed
naive_fusion,90,0,r0_t7,42.5283,37.0878,1.0735,5.632,0.454,2,0,tentative
naive_fusion,90,1,r1_t2,38.0088,32.339,2.9699,2.2029,0.325,90,0,confirmed
naive_fusion,90,1,r1_t3,31.2158,29.6632,2.6951,1.7462,0.465,89,1,confirmed
naive_fusion,90,1,r1_t4,42.6545,37.2153,4.5644,1.3626,0.28,45,0,confirmed
naive_fusion,90,2,r2_t3,42.2046,37.3879,2.8782,1.1939,0.64,89,0,confirmed
naive_fusion,90,2,r2_t4,30.9716,38.9377,1.5371,0.8494,0.439,65,0,confirmed
naive_fusion,90,2,r2_t6,30.6991,30.1689,2.2871,3.2015,0.631,33,0,confirmed
naive_fusion,90,3,r3_t4,38.1554,32.6781,2.496,2.1833,0.673,84,0,confirmed
naive_fusion,90,3,r3_t5,30.903,39.4509,1.7328,1.954,0.638,46,0,confirmed
naive_fusion,90,3,r3_t6,30.6952,29.2708,3.0539,-0.2177,0.464,30,0,confirmed
naive_fusion,90,3,r3_t7,49.447,50.3468,-0.8807,-0.5335,0.522,17,0,confirmed
naive_fusion,91,0,r0_t4,38.0559,32.9891,3.3422,2.5611,0.69,88,0,confirmed
naive_fusion,91,0,r0_t6,31.1154,39.5902,1.3412,2.7754,0.313,6,0,confirmed
naive_fusion,91,0,r0_t7,42.6589,36.8382,1.0807,1.7759,0.75,3,0,confirmed
naive_fusion,91,1,r1_t2,38.1329,32.7335,2.0019,2.7453,0.26,91,0,confirmed
naive_fusion,91,1,r1_t3,31.6821,30.2238,3.2903,3.2087,0.368,90,0,confirmed
naive_fusion,91,1,r1_t4,43.5673,37.4878,4.5644,1.3626,0.28,46,1,confirmed
naive_fusion,91,2,r2_t3,42.7803,37.6267,2.8782,1.1939,0.64,90,1,confirmed
naive_fusion,91,2,r2_t4,31.2791,39.1075,1.5371,0.8494,0.439,66,1,confirmed
naive_fusion,91,2,r2_t6,30.951,30.3954,2.1933,2.5444,0.928,34,0,confirmed
naive_fusion,91,3,r3_t4,38.1886,32.703,1.3862,1.1954,0.438,85,0,confirmed
naive_fusion,91,3,r3_t5,31.2495,39.8417,1.7328,1.954,0.638,47,1,confirmed
naive_fusion,91,3,r3_t6,31.8613,29.2179,6.386,-0.3291,0.563,31,0,confirmed
naive_fusion,91,3,r3_t7,49.7932,50.2852,1.0025,-0.5236,0.164,18,0,confirmed
naive_fusion,92,0,r0_t4,38.6103,33.1475,3.9811,1.9409,0.619,89,0,confirmed
naive_fusion,92,0,r0_t6,31.3836,40.1453,1.3412,2.7754,0.313,7,1,confirmed
naive_fusion,92,0,r0_t7,42.6265,37.0532,0.4054,1.7837,0.388,4,0,confirmed
naive_fusion,92,1,r1_t2,38.4076,32.961,2.1458,2.3207,0.393,92,0,confirmed
naive_fusion,92,1,r1_t3,31.9353,30.616,2.7005,3.2384,0.392,91,0,confirmed
naive_fusion,92,1,r1_t4,43.4126,37.4016,1.6374,0.322,0.404,47,0,confirmed
naive_fusion,92,2,r2_t3,42.8707,37.4433,1.8159,-0.1673,0.426,91,0,confirmed
naive_fusion,92,2,r2_t4,31.796,39.7365,2.9224,3.0453,0.353,67,0,confirmed
naive_fusion,92,2,r2_t6,31.2503,30.4446,2.3435,1.4772,0.551,35,0,confirmed
naive_fusion,92,3,r3_t4,38.4658,32.9421,1.3862,1.1954,0.438,86,1,confirmed
naive_fusion,92,3,r3_t5,31.2752,39.8151,0.9733,0.866,0.562,48,0,confirmed
naive_fusion,92,3,r3_t6,33.1386,29.1521,6.386,-0.3291,0.563,32,1,confirmed
naive_fusion,92,3,r3_t7,49.9937,50.1805,1.0025,-0.5236,0.164,19,1,confirmed
naive_fusion,93,0,r0_t4,38.5808,33.3401,1.8676,1.7728,0.512,90,0,confirmed
naive_fusion,93,0,r0_t6,31.6519,40.7003,1.3412,2.7754,0.313,8,2,confirmed
naive_fusion,93,0,r0_t7,43.3628,37.2046,3.2705,1.5229,0.195,5,0,confirmed
naive_fusion,93,1,r1_t2,38.4556,33.2311,1.2726,2.2856,0.232,93,0,confirmed
naive_fusion,93,1,r1_t3,31.77,30.403,0.6614,0.7318,0.686,92,0,confirmed
naive_fusion,93,1,r1_t4,43.6557,37.5106,1.8317,0.6153,0.522,48,0,confirmed
naive_fusion,93,2,r2_t3,43.0322,37.5049,1.5809,0.1729,0.669,92,0,confirmed
