scenario,metric,n,mean,median,stdev,ci95_halfwidth,ci95_lower,ci95_upper
mildly_overconfident_radar,track_fragmentation,20,1.1,1.0,1.1192,0.4905,0.6095,1.5905
mildly_overconfident_radar,false_detections,20,11.4,12.0,3.8716,1.6968,9.7032,13.0968
mildly_overconfident_radar,missed_detections,20,66.3,66.5,7.484,3.28,63.02,69.58
mildly_overconfident_radar,false_tracks,20,0,0.0,0.0,0.0,0.0,0.0
mildly_overconfident_radar,missed_tracks,20,0,0.0,0.0,0.0,0.0,0.0
mildly_overconfident_radar,track_confirmation_time_steps,20,3.1357,3.0,0.9124,0.3999,2.7358,3.5356
mildly_overconfident_radar,track_loss_duration_steps,20,1.1786,1.1837,0.0632,0.0277,1.1509,1.2063
mildly_overconfident_radar,average_track_lifetime_steps,20,89.8771,87.9,16.6839,7.312,82.565,97.1891
mildly_overconfident_radar,association_errors,20,3.85,4.0,2.0844,0.9135,2.9365,4.7635
mildly_overconfident_radar,average_covariance,20,2.7122,2.6464,0.366,0.1604,2.5518,2.8727
mildly_overconfident_radar,messages_sent,20,1911.1,1911.0,11.3039,4.9542,1906.1458,1916.0542
mildly_overconfident_radar,messages_received,20,1468.4,1469.0,7.6805,3.3661,1465.0339,1471.7661
mildly_overconfident_radar,messages_dropped,20,442.7,444.0,4.9322,2.1616,440.5384,444.8616
mildly_overconfident_radar,stale_messages,20,0,0.0,0.0,0.0,0.0,0.0
mildly_overconfident_radar,avg_message_delay_steps,20,2,2.0,0.0,0.0,2.0,2.0
mildly_overconfident_radar,communication_load,20,4.3172,4.3137,0.0304,0.0133,4.3039,4.3305
mildly_overconfident_radar,max_outage_duration_steps,20,0,0.0,0.0,0.0,0.0,0.0
mildly_overconfident_radar,avg_recovery_time_steps,0,,,,,,
severely_overconfident_radar,collision_count,20,0,0.0,0.0,0.0,0.0,0.0
severely_overconfident_radar,total_near_misses,20,53.1,52.0,6.0602,2.656,50.444,55.756
severely_overconfident_radar,collision_risk_count,20,0,0.0,0.0,0.0,0.0,0.0
severely_overconfident_radar,minimum_separation,0,,,,,,
severely_overconfident_radar,mission_success,20,1,1.0,0.0,0.0,1.0,1.0
severely_overconfident_radar,mission_completion_time_s,0,,,,,,
severely_overconfident_radar,avg_response_time_s,20,0.0314,0.025,0.023,0.0101,0.0213,0.0414
severely_overconfident_radar,formation_error_rmse,20,4.5832,4.7114,0.3291,0.1443,4.4389,4.7274
severely_overconfident_radar,unnecessary_avoidance_count,20,7.55,8.5,3.2843,1.4394,6.1106,8.9894
severely_overconfident_radar,missed_response_count,20,7.5,8.0,2.2124,0.9696,6.5304,8.4696
severely_overconfident_radar,hold_duration,20,0,0.0,0.0,0.0,0.0,0.0
severely_overconfident_radar,wrong_decisions,20,15.05,15.0,4.2855,1.8782,13.1718,16.9282
severely_overconfident_radar,swarm_stability,20,1.281,1.4306,0.2887,0.1265,1.1545,1.4075
severely_overconfident_radar,rmse_position_error,20,0.6665,0.6605,0.0219,0.0096,0.6569,0.6761
severely_overconfident_radar,velocity_rmse,20,0.1149,0.1148,0.0034,0.0015,0.1134,0.1164
severely_overconfident_radar,track_continuity,20,0.3296,0.3298,0.0025,0.0011,0.3285,0.3307
severely_overconfident_radar,track_fragmentation,20,1.1,1.0,1.1192,0.4905,0.6095,1.5905
severely_overconfident_radar,false_detections,20,11.25,12.0,3.7679,1.6514,9.5986,12.9014
severely_overconfident_radar,missed_detections,20,65.9,66.5,7.6289,3.3435,62.5565,69.2435
severely_overconfident_radar,false_tracks,20,0,0.0,0.0,0.0,0.0,0.0
severely_overconfident_radar,missed_tracks,20,0,0.0,0.0,0.0,0.0,0.0
severely_overconfident_radar,track_confirmation_time_steps,20,3.1357,3.0,0.9124,0.3999,2.7358,3.5356
severely_overconfident_radar,track_loss_duration_steps,20,1.1818,1.1867,0.0634,0.0278,1.154,1.2096
severely_overconfident_radar,average_track_lifetime_steps,20,89.8521,88.0,16.6547,7.2993,82.5528,97.1513
severely_overconfident_radar,association_errors,20,3.8,4.0,1.9358,0.8484,2.9516,4.6484
severely_overconfident_radar,average_covariance,20,2.7121,2.6464,0.366,0.1604,2.5517,2.8725
severely_overconfident_radar,messages_sent,20,1910.9,1910.0,11.5617,5.0672,1905.8328,1915.9672
severely_overconfident_radar,messages_received,20,1468.3,1468.0,7.7738,3.407,1464.893,1471.707
severely_overconfident_radar,messages_dropped,20,442.6,444.0,5.0617,2.2184,440.3816,444.8184
severely_overconfident_radar,stale_messages,20,0,0.0,0.0,0.0,0.0,0.0
severely_overconfident_radar,avg_message_delay_steps,20,2,2.0,0.0,0.0,2.0,2.0
severely_overconfident_radar,communication_load,20,4.3177,4.3137,0.0309,0.0135,4.3042,4.3313
severely_overconfident_radar,max_outage_duration_steps,20,0,0.0,0.0,0.0,0.0,0.0
severely_overconfident_radar,avg_recovery_time_steps,0,,,,,,
underconfident_radar,collision_count,20,0,0.0,0.0,0.0,0.0,0.0
underconfident_radar,total_near_misses,20,52.65,51.0,8.0281,3.5185,49.1315,56.1685
underconfident_radar,collision_risk_count,20,0,0.0,0.0,0.0,0.0,0.0
underconfident_radar,minimum_separation,0,,,,,,
underconfident_radar,mission_success,20,1,1.0,0.0,0.0,1.0,1.0
underconfident_radar,mission_completion_time_s,0,,,,,,
underconfident_radar,avg_response_time_s,20,0.0314,0.025,0.023,0.0101,0.0213,0.0414
underconfident_radar,formation_error_rmse,20,4.6037,4.7029,0.3247,0.1423,4.4614,4.746
underconfident_radar,unnecessary_avoidance_count,20,7.55,8.0,3.2683,1.4324,6.1176,8.9824
underconfident_radar,missed_response_count,20,7.75,9.0,2.7314,1.1971,6.5529,8.9471
underconfident_radar,hold_duration,20,0,0.0,0.0,0.0,0.0,0.0
underconfident_radar,wrong_decisions,20,15.3,15.5,4.4379,1.945,13.355,17.245
underconfident_radar,swarm_stability,20,1.2995,1.4186,0.2848,0.1248,1.1747,1.4243
underconfident_radar,rmse_position_error,20,0.665,0.6597,0.0246,0.0108,0.6542,0.6758
underconfident_radar,velocity_rmse,20,0.1146,0.1147,0.0039,0.0017,0.1129,0.1163
underconfident_radar,track_continuity,20,0.3294,0.3291,0.0029,0.0013,0.3281,0.3306
underconfident_radar,track_fragmentation,20,1,1.0,1.1698,0.5127,0.4873,1.5127
underconfident_radar,false_detections,20,11.5,12.0,4.3589,1.9104,9.5896,13.4104
underconfident_radar,missed_detections,20,65.55,65.5,6.909,3.028,62.522,68.578
underconfident_radar,false_tracks,20,0,0.0,0.0,0.0,0.0,0.0
underconfident_radar,missed_tracks,20,0,0.0,0.0,0.0,0.0,0.0
underconfident_radar,track_confirmation_time_steps,20,3.1357,2.975,0.9295,0.4074,2.7283,3.5431
underconfident_radar,track_loss_duration_steps,20,1.1753,1.1827,0.0668,0.0293,1.1461,1.2046
underconfident_radar,average_track_lifetime_steps,20,91.9837,88.0,17.7558,7.7818,84.2019,99.7656
underconfident_radar,association_errors,20,3.95,4.0,2.305,1.0102,2.9398,4.9602
underconfident_radar,average_covariance,20,2.6804,2.6631,0.3841,0.1683,2.5121,2.8487
underconfident_radar,messages_sent,20,1909.8,1910.0,11.9455,5.2353,1904.5647,1915.0353
underconfident_radar,messages_received,20,1467.65,1466.5,8.4372,3.6978,1463.9522,1471.3478
underconfident_radar,messages_dropped,20,442.15,443.0,5.204,2.2808,439.8692,444.4308
underconfident_radar,stale_messages,20,0,0.0,0.0,0.0,0.0,0.0
underconfident_radar,avg_message_delay_steps,20,2,2.0,0.0,0.0,2.0,2.0
underconfident_radar,communication_load,20,4.3197,4.316,0.0339,0.0149,4.3048,4.3345
underconfident_radar,max_outage_duration_steps,20,0,0.0,0.0,0.0,0.0,0.0
underconfident_radar,avg_recovery_time_steps,0,,,,,,
high_confidence_false_alarms,collision_count,20,0,0.0,0.0,0.0,0.0,0.0
high_confidence_false_alarms,total_near_misses,20,63.4,61.0,15.4729,6.7813,56.6187,70.1813
high_confidence_false_alarms,collision_risk_count,20,0,0.0,0.0,0.0,0.0,0.0
high_confidence_false_alarms,minimum_separation,0,,,,,,
high_confidence_false_alarms,mission_success,20,1,1.0,0.0,0.0,1.0,1.0
high_confidence_false_alarms,mission_completion_time_s,0,,,,,,
high_confidence_false_alarms,avg_response_time_s,20,0.0296,0.025,0.0261,0.0114,0.0182,0.041
high_confidence_false_alarms,formation_error_rmse,20,4.3234,4.2271,0.6409,0.2809,4.0425,4.6043
high_confidence_false_alarms,unnecessary_avoidance_count,20,189.4,186.0,12.2363,5.3628,184.0372,194.7628
high_confidence_false_alarms,missed_response_count,20,9.5,9.5,3.6635,1.6056,7.8944,11.1056
high_confidence_false_alarms,hold_duration,20,0,0.0,0.0,0.0,0.0,0.0
high_confidence_false_alarms,wrong_decisions,20,198.9,198.5,14.0147,6.1422,192.7578,205.0422
high_confidence_false_alarms,swarm_stability,20,1.0643,1.0301,0.3952,0.1732,0.8911,1.2376
high_confidence_false_alarms,rmse_position_error,20,0.6678,0.6665,0.0165,0.0072,0.6605,0.675
high_confidence_false_alarms,velocity_rmse,20,0.1162,0.1162,0.0042,0.0018,0.1143,0.118
high_confidence_false_alarms,track_continuity,20,0.3258,0.3261,0.0071,0.0031,0.3227,0.3289
high_confidence_false_alarms,track_fragmentation,20,3.1,2.0,2.7891,1.2224,1.8776,4.3224
high_confidence_false_alarms,false_detections,20,291.05,289.5,15.1743,6.6504,284.3996,297.7004
high_confidence_false_alarms,missed_detections,20,67.2,65.5,7.9908,3.5021,63.6979,70.7021
high_confidence_false_alarms,false_tracks,20,0,0.0,0.0,0.0,0.0,0.0
high_confidence_false_alarms,missed_tracks,20,0,0.0,0.0,0.0,0.0,0.0
high_confidence_false_alarms,track_confirmation_time_steps,20,3.1405,2.9881,1.0238,0.4487,2.6918,3.5892
high_confidence_false_alarms,track_loss_duration_steps,20,1.1738,1.1753,0.0517,0.0226,1.1512,1.1965
high_confidence_false_alarms,average_track_lifetime_steps,20,79.9036,78.0,17.3835,7.6187,72.285,87.5223
high_confidence_false_alarms,association_errors,20,98.35,97.0,10.0539,4.4063,93.9437,102.7563
high_confidence_false_alarms,average_covariance,20,2.7174,2.6876,0.3047,0.1335,2.5839,2.8509
high_confidence_false_alarms,messages_sent,20,2024.8,2036.0,69.4289,30.4286,1994.3714,2055.2286
high_confidence_false_alarms,messages_received,20,1558.55,1563.0,57.5477,25.2214,1533.3286,1583.7714
high_confidence_false_alarms,messages_dropped,20,466.25,466.5,12.9934,5.6946,460.5554,471.9446
high_confidence_false_alarms,stale_messages,20,0,0.0,0.0,0.0,0.0,0.0
high_confidence_false_alarms,avg_message_delay_steps,20,2,2.0,0.0,0.0,2.0,2.0
high_confidence_false_alarms,communication_load,20,4.3506,4.3564,0.0624,0.0274,4.3232,4.3779
high_confidence_false_alarms,max_outage_duration_steps,20,0,0.0,0.0,0.0,0.0,0.0
high_confidence_false_alarms,avg_recovery_time_steps,0,,,,,,
high_confidence_incorrect_tracks,collision_count,20,0,0.0,0.0,0.0,0.0,0.0
high_confidence_incorrect_tracks,total_near_misses,20,69.2,66.5,20.3304,8.9102,60.2898,78.1102
high_confidence_incorrect_tracks,collision_risk_count,20,0.15,0.0,0.6708,0.294,-0.144,0.444
high_confidence_incorrect_tracks,minimum_separation,0,,,,,,
high_confidence_incorrect_tracks,mission_success,20,0.95,1.0,0.2236,0.098,0.852,1.048
high_confidence_incorrect_tracks,mission_completion_time_s,0,,,,,,
high_confidence_incorrect_tracks,avg_response_time_s,20,0.032,0.025,0.0227,0.0099,0.0221,0.0419
high_confidence_incorrect_tracks,formation_error_rmse,20,5.4034,5.4884,0.3563,0.1562,5.2472,5.5595
high_confidence_incorrect_tracks,unnecessary_avoidance_count,20,7.9,8.0,3.3857,1.4839,6.4161,9.3839
high_confidence_incorrect_tracks,missed_response_count,20,10.7,10.5,4.6237,2.0264,8.6736,12.7264
high_confidence_incorrect_tracks,hold_duration,20,0,0.0,0.0,0.0,0.0,0.0
high_confidence_incorrect_tracks,wrong_decisions,20,18.6,18.0,6.3196,2.7697,15.8303,21.3697
high_confidence_incorrect_tracks,swarm_stability,20,2.0331,2.0764,0.2924,0.1281,1.9049,2.1612
high_confidence_incorrect_tracks,rmse_position_error,20,1.8941,1.8808,0.0693,0.0304,1.8637,1.9245
high_confidence_incorrect_tracks,velocity_rmse,20,0.1159,0.1153,0.0046,0.002,0.1139,0.1179
high_confidence_incorrect_tracks,track_continuity,20,0.3275,0.3276,0.0079,0.0035,0.324,0.331
high_confidence_incorrect_tracks,track_fragmentation,20,71.15,68.5,14.7158,6.4495,64.7005,77.5995
high_confidence_incorrect_tracks,false_detections,20,11.55,11.5,4.0714,1.7844,9.7656,13.3344
high_confidence_incorrect_tracks,missed_detections,20,69.7,70.0,6.9819,3.06,66.64,72.76
high_confidence_incorrect_tracks,false_tracks,20,0,0.0,0.0,0.0,0.0,0.0
high_confidence_incorrect_tracks,missed_tracks,20,0,0.0,0.0,0.0,0.0,0.0
high_confidence_incorrect_tracks,track_confirmation_time_steps,20,4.6749,4.5932,0.6014,0.2636,4.4113,4.9385
high_confidence_incorrect_tracks,track_loss_duration_steps,20,1.1618,1.168,0.0604,0.0265,1.1353,1.1882
high_confidence_incorrect_tracks,average_track_lifetime_steps,20,15.9002,15.4688,2.7949,1.2249,14.6752,17.1251
high_confidence_incorrect_tracks,association_errors,20,3.55,3.0,1.2344,0.541,3.009,4.091
high_confidence_incorrect_tracks,average_covariance,20,8.6325,8.881,1.4088,0.6174,8.0151,9.2499
high_confidence_incorrect_tracks,messages_sent,20,1989.7,1988.0,32.3551,14.1802,1975.5198,2003.8802
high_confidence_incorrect_tracks,messages_received,20,1433.75,1439.0,36.6518,16.0634,1417.6866,1449.8134
high_confidence_incorrect_tracks,messages_dropped,20,555.95,557.0,19.1737,8.4032,547.5468,564.3532
high_confidence_incorrect_tracks,stale_messages,20,0,0.0,0.0,0.0,0.0,0.0
high_confidence_incorrect_tracks,avg_message_delay_steps,20,2,2.0,0.0,0.0,2.0,2.0
high_confidence_incorrect_tracks,communication_load,20,4.2908,4.2878,0.0447,0.0196,4.2712,4.3104
high_confidence_incorrect_tracks,max_outage_duration_steps,20,0,0.0,0.0,0.0,0.0,0.0
high_confidence_incorrect_tracks,avg_recovery_time_steps,0,,,,,,
low_confidence_correct_detections,collision_count,20,0,0.0,0.0,0.0,0.0,0.0
low_confidence_correct_detections,total_near_misses,20,57.5,54.5,12.3906,5.4304,52.0696,62.9304
low_confidence_correct_detections,collision_risk_count,20,0,0.0,0.0,0.0,0.0,0.0
low_confidence_correct_detections,minimum_separation,0,,,,,,
low_confidence_correct_detections,mission_success,20,1,1.0,0.0,0.0,1.0,1.0
low_confidence_correct_detections,mission_completion_time_s,0,,,,,,
low_confidence_correct_detections,avg_response_time_s,20,0.005,0.0,0.0125,0.0055,-0.0004,0.0105
low_confidence_correct_detections,formation_error_rmse,20,4.2472,4.1444,0.3086,0.1353,4.112,4.3825
low_confidence_correct_detections,unnecessary_avoidance_count,20,6.8,6.0,2.5874,1.134,5.666,7.934
low_confidence_correct_detections,missed_response_count,20,1,1.0,0.9733,0.4266,0.5734,1.4266
low_confidence_correct_detections,hold_duration,20,0,0.0,0.0,0.0,0.0,0.0
low_confidence_correct_detections,wrong_decisions,20,7.8,7.5,2.9842,1.3079,6.4921,9.1079
low_confidence_correct_detections,swarm_stability,20,0.9611,0.8833,0.2681,0.1175,0.8436,1.0786
low_confidence_correct_detections,rmse_position_error,20,0.5498,0.5513,0.0151,0.0066,0.5432,0.5565
low_confidence_correct_detections,velocity_rmse,20,0.1145,0.1148,0.0034,0.0015,0.113,0.1161
low_confidence_correct_detections,track_continuity,20,0.3283,0.3291,0.0038,0.0016,0.3267,0.33
low_confidence_correct_detections,track_fragmentation,20,0,0.0,0.0,0.0,0.0,0.0
low_confidence_correct_detections,false_detections,20,10.1,10.0,2.9182,1.2789,8.8211,11.3789
low_confidence_correct_detections,missed_detections,20,10.2,10.0,3.334,1.4612,8.7388,11.6612
low_confidence_correct_detections,false_tracks,20,0,0.0,0.0,0.0,0.0,0.0
low_confidence_correct_detections,missed_tracks,20,0,0.0,0.0,0.0,0.0,0.0
low_confidence_correct_detections,track_confirmation_time_steps,20,2.225,2.0,0.4047,0.1774,2.0476,2.4024
low_confidence_correct_detections,track_loss_duration_steps,20,1.0146,1.0,0.0378,0.0166,0.998,1.0311
low_confidence_correct_detections,average_track_lifetime_steps,20,108.5625,108.5,1.515,0.664,107.8985,109.2265
low_confidence_correct_detections,association_errors,20,3.35,3.0,1.6631,0.7289,2.6211,4.0789
low_confidence_correct_detections,average_covariance,20,2.2114,2.2066,0.0317,0.0139,2.1975,2.2253
low_confidence_correct_detections,messages_sent,20,1905.2,1905.0,12.9192,5.6621,1899.5379,1910.8621
low_confidence_correct_detections,messages_received,20,1466.95,1467.5,8.0686,3.5362,1463.4138,1470.4862
low_confidence_correct_detections,messages_dropped,20,438.25,438.0,6.06,2.6559,435.5941,440.9059
low_confidence_correct_detections,stale_messages,20,0,0.0,0.0,0.0,0.0,0.0
low_confidence_correct_detections,avg_message_delay_steps,20,2,2.0,0.0,0.0,2.0,2.0
low_confidence_correct_detections,communication_load,20,4.3477,4.3489,0.0368,0.0161,4.3316,4.3639
low_confidence_correct_detections,max_outage_duration_steps,20,0,0.0,0.0,0.0,0.0,0.0
low_confidence_correct_detections,avg_recovery_time_steps,0,,,,,,
registration_perfect,collision_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_perfect,total_near_misses,20,55.45,53.5,7.1191,3.1201,52.3299,58.5701
registration_perfect,collision_risk_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_perfect,minimum_separation,0,,,,,,
registration_perfect,mission_success,20,1,1.0,0.0,0.0,1.0,1.0
registration_perfect,mission_completion_time_s,0,,,,,,
registration_perfect,avg_response_time_s,20,0.0013,0.0,0.004,0.0018,-0.0005,0.0031
registration_perfect,formation_error_rmse,20,4.528,4.5977,0.2957,0.1296,4.3984,4.6576
registration_perfect,unnecessary_avoidance_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_perfect,missed_response_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_perfect,hold_duration,20,0,0.0,0.0,0.0,0.0,0.0
registration_perfect,wrong_decisions,20,0,0.0,0.0,0.0,0.0,0.0
registration_perfect,swarm_stability,20,1.211,1.2578,0.2651,0.1162,1.0948,1.3272
registration_perfect,rmse_position_error,20,0.6189,0.6193,0.0133,0.0058,0.613,0.6247
registration_perfect,velocity_rmse,20,0.1143,0.1142,0.0032,0.0014,0.1129,0.1157
registration_perfect,track_continuity,20,0.3311,0.3316,0.0032,0.0014,0.3297,0.3326
registration_perfect,track_fragmentation,20,0,0.0,0.0,0.0,0.0,0.0
registration_perfect,false_detections,20,0,0.0,0.0,0.0,0.0,0.0
registration_perfect,missed_detections,20,1.4,1.0,1.3917,0.6099,0.7901,2.0099
registration_perfect,false_tracks,20,0,0.0,0.0,0.0,0.0,0.0
registration_perfect,missed_tracks,20,0,0.0,0.0,0.0,0.0,0.0
registration_perfect,track_confirmation_time_steps,20,2.075,2.0,0.2308,0.1012,1.9738,2.1762
registration_perfect,track_loss_duration_steps,14,1,1.0,0.0,0.0,1.0,1.0
registration_perfect,average_track_lifetime_steps,20,109.7125,110.125,1.5353,0.6729,109.0396,110.3854
registration_perfect,association_errors,20,0,0.0,0.0,0.0,0.0,0.0
registration_perfect,average_covariance,20,2.1647,2.1556,0.0224,0.0098,2.1549,2.1745
registration_perfect,messages_sent,20,1914,1917.0,11.6438,5.1031,1908.8969,1919.1031
registration_perfect,messages_received,20,1471.15,1470.5,6.1239,2.6839,1468.4661,1473.8339
registration_perfect,messages_dropped,20,442.85,444.5,6.1411,2.6915,440.1585,445.5415
registration_perfect,stale_messages,20,0,0.0,0.0,0.0,0.0,0.0
registration_perfect,avg_message_delay_steps,20,2,2.0,0.0,0.0,2.0,2.0
registration_perfect,communication_load,20,4.3225,4.3161,0.0362,0.0159,4.3066,4.3383
registration_perfect,max_outage_duration_steps,20,0,0.0,0.0,0.0,0.0,0.0
registration_perfect,avg_recovery_time_steps,0,,,,,,
registration_small_error,collision_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_small_error,total_near_misses,20,55.45,53.5,7.1191,3.1201,52.3299,58.5701
registration_small_error,collision_risk_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_small_error,minimum_separation,0,,,,,,
registration_small_error,mission_success,20,1,1.0,0.0,0.0,1.0,1.0
registration_small_error,mission_completion_time_s,0,,,,,,
registration_small_error,avg_response_time_s,20,0.0013,0.0,0.004,0.0018,-0.0005,0.0031
registration_small_error,formation_error_rmse,20,4.528,4.5977,0.2957,0.1296,4.3984,4.6576
registration_small_error,unnecessary_avoidance_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_small_error,missed_response_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_small_error,hold_duration,20,0,0.0,0.0,0.0,0.0,0.0
registration_small_error,wrong_decisions,20,0,0.0,0.0,0.0,0.0,0.0
registration_small_error,swarm_stability,20,1.211,1.2578,0.2651,0.1162,1.0948,1.3272
registration_small_error,rmse_position_error,20,0.6189,0.6193,0.0133,0.0058,0.613,0.6247
registration_small_error,velocity_rmse,20,0.1143,0.1142,0.0032,0.0014,0.1129,0.1157
registration_small_error,track_continuity,20,0.3311,0.3316,0.0032,0.0014,0.3297,0.3326
registration_small_error,track_fragmentation,20,0,0.0,0.0,0.0,0.0,0.0
registration_small_error,false_detections,20,0,0.0,0.0,0.0,0.0,0.0
registration_small_error,missed_detections,20,1.4,1.0,1.3917,0.6099,0.7901,2.0099
registration_small_error,false_tracks,20,0,0.0,0.0,0.0,0.0,0.0
registration_small_error,missed_tracks,20,0,0.0,0.0,0.0,0.0,0.0
registration_small_error,track_confirmation_time_steps,20,2.075,2.0,0.2308,0.1012,1.9738,2.1762
registration_small_error,track_loss_duration_steps,14,1,1.0,0.0,0.0,1.0,1.0
registration_small_error,average_track_lifetime_steps,20,109.7125,110.125,1.5353,0.6729,109.0396,110.3854
registration_small_error,association_errors,20,0,0.0,0.0,0.0,0.0,0.0
registration_small_error,average_covariance,20,2.1647,2.1556,0.0224,0.0098,2.1549,2.1745
registration_small_error,messages_sent,20,1914,1917.0,11.6438,5.1031,1908.8969,1919.1031
registration_small_error,messages_received,20,1471.15,1470.5,6.1239,2.6839,1468.4661,1473.8339
registration_small_error,messages_dropped,20,442.85,444.5,6.1411,2.6915,440.1585,445.5415
registration_small_error,stale_messages,20,0,0.0,0.0,0.0,0.0,0.0
registration_small_error,avg_message_delay_steps,20,2,2.0,0.0,0.0,2.0,2.0
registration_small_error,communication_load,20,4.3225,4.3161,0.0362,0.0159,4.3066,4.3383
registration_small_error,max_outage_duration_steps,20,0,0.0,0.0,0.0,0.0,0.0
registration_small_error,avg_recovery_time_steps,0,,,,,,
registration_medium_error,collision_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_medium_error,total_near_misses,20,55.45,53.5,7.1191,3.1201,52.3299,58.5701
registration_medium_error,collision_risk_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_medium_error,minimum_separation,0,,,,,,
registration_medium_error,mission_success,20,1,1.0,0.0,0.0,1.0,1.0
registration_medium_error,mission_completion_time_s,0,,,,,,
registration_medium_error,avg_response_time_s,20,0.0013,0.0,0.004,0.0018,-0.0005,0.0031
registration_medium_error,formation_error_rmse,20,4.528,4.5977,0.2957,0.1296,4.3984,4.6576
registration_medium_error,unnecessary_avoidance_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_medium_error,missed_response_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_medium_error,hold_duration,20,0,0.0,0.0,0.0,0.0,0.0
registration_medium_error,wrong_decisions,20,0,0.0,0.0,0.0,0.0,0.0
registration_medium_error,swarm_stability,20,1.211,1.2578,0.2651,0.1162,1.0948,1.3272
registration_medium_error,rmse_position_error,20,0.6189,0.6193,0.0133,0.0058,0.613,0.6247
registration_medium_error,velocity_rmse,20,0.1143,0.1142,0.0032,0.0014,0.1129,0.1157
registration_medium_error,track_continuity,20,0.3311,0.3316,0.0032,0.0014,0.3297,0.3326
registration_medium_error,track_fragmentation,20,0,0.0,0.0,0.0,0.0,0.0
registration_medium_error,false_detections,20,0,0.0,0.0,0.0,0.0,0.0
registration_medium_error,missed_detections,20,1.4,1.0,1.3917,0.6099,0.7901,2.0099
registration_medium_error,false_tracks,20,0,0.0,0.0,0.0,0.0,0.0
registration_medium_error,missed_tracks,20,0,0.0,0.0,0.0,0.0,0.0
registration_medium_error,track_confirmation_time_steps,20,2.075,2.0,0.2308,0.1012,1.9738,2.1762
registration_medium_error,track_loss_duration_steps,14,1,1.0,0.0,0.0,1.0,1.0
registration_medium_error,average_track_lifetime_steps,20,109.7125,110.125,1.5353,0.6729,109.0396,110.3854
registration_medium_error,association_errors,20,0,0.0,0.0,0.0,0.0,0.0
registration_medium_error,average_covariance,20,2.1647,2.1556,0.0224,0.0098,2.1549,2.1745
registration_medium_error,messages_sent,20,1914,1917.0,11.6438,5.1031,1908.8969,1919.1031
registration_medium_error,messages_received,20,1471.15,1470.5,6.1239,2.6839,1468.4661,1473.8339
registration_medium_error,messages_dropped,20,442.85,444.5,6.1411,2.6915,440.1585,445.5415
registration_medium_error,stale_messages,20,0,0.0,0.0,0.0,0.0,0.0
registration_medium_error,avg_message_delay_steps,20,2,2.0,0.0,0.0,2.0,2.0
registration_medium_error,communication_load,20,4.3225,4.3161,0.0362,0.0159,4.3066,4.3383
registration_medium_error,max_outage_duration_steps,20,0,0.0,0.0,0.0,0.0,0.0
registration_medium_error,avg_recovery_time_steps,0,,,,,,
registration_severe_error,collision_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_severe_error,total_near_misses,20,55.45,53.5,7.1191,3.1201,52.3299,58.5701
registration_severe_error,collision_risk_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_severe_error,minimum_separation,0,,,,,,
registration_severe_error,mission_success,20,1,1.0,0.0,0.0,1.0,1.0
registration_severe_error,mission_completion_time_s,0,,,,,,
registration_severe_error,avg_response_time_s,20,0.0013,0.0,0.004,0.0018,-0.0005,0.0031
registration_severe_error,formation_error_rmse,20,4.528,4.5977,0.2957,0.1296,4.3984,4.6576
registration_severe_error,unnecessary_avoidance_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_severe_error,missed_response_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_severe_error,hold_duration,20,0,0.0,0.0,0.0,0.0,0.0
registration_severe_error,wrong_decisions,20,0,0.0,0.0,0.0,0.0,0.0
registration_severe_error,swarm_stability,20,1.211,1.2578,0.2651,0.1162,1.0948,1.3272
registration_severe_error,rmse_position_error,20,0.6189,0.6193,0.0133,0.0058,0.613,0.6247
registration_severe_error,velocity_rmse,20,0.1143,0.1142,0.0032,0.0014,0.1129,0.1157
registration_severe_error,track_continuity,20,0.3311,0.3316,0.0032,0.0014,0.3297,0.3326
registration_severe_error,track_fragmentation,20,0,0.0,0.0,0.0,0.0,0.0
registration_severe_error,false_detections,20,0,0.0,0.0,0.0,0.0,0.0
registration_severe_error,missed_detections,20,1.4,1.0,1.3917,0.6099,0.7901,2.0099
registration_severe_error,false_tracks,20,0,0.0,0.0,0.0,0.0,0.0
registration_severe_error,missed_tracks,20,0,0.0,0.0,0.0,0.0,0.0
registration_severe_error,track_confirmation_time_steps,20,2.075,2.0,0.2308,0.1012,1.9738,2.1762
registration_severe_error,track_loss_duration_steps,14,1,1.0,0.0,0.0,1.0,1.0
registration_severe_error,average_track_lifetime_steps,20,109.7125,110.125,1.5353,0.6729,109.0396,110.3854
registration_severe_error,association_errors,20,0,0.0,0.0,0.0,0.0,0.0
