scenario,step,time_s,uav_id,x,y,num_perceived_detections,num_phantom_detections,dist_to_target,reached_goal,event
baseline,99,19.8,1,27.111,45.542,0,0,79.393,False,move
baseline,99,19.8,2,46.335,28.309,1,0,73.342,False,avoidance
baseline,99,19.8,3,42.223,41.521,2,0,65.277,False,avoidance
baseline,100,20.0,0,31.138,31.121,0,0,86.13,False,move
baseline,100,20.0,1,27.428,45.786,0,0,78.993,False,move
baseline,100,20.0,2,46.686,28.5,1,0,72.992,False,avoidance
baseline,100,20.0,3,42.574,41.329,2,0,65.152,False,avoidance
baseline,101,20.2,0,31.43,31.394,0,0,85.73,False,move
baseline,101,20.2,1,27.745,46.03,0,0,78.593,False,move
baseline,101,20.2,2,47.039,28.688,1,0,72.644,False,avoidance
baseline,101,20.2,3,42.924,41.135,2,0,65.031,False,avoidance
baseline,102,20.4,0,31.721,31.668,1,0,85.33,False,avoidance
baseline,102,20.4,1,28.062,46.274,0,0,78.193,False,move
baseline,102,20.4,2,47.394,28.873,1,0,72.298,False,avoidance
baseline,102,20.4,3,43.276,40.945,3,0,64.908,False,avoidance
baseline,103,20.6,0,32.096,31.809,1,0,84.961,False,avoidance
baseline,103,20.6,1,28.379,46.518,0,0,77.793,False,move
baseline,103,20.6,2,47.75,29.055,1,0,71.954,False,avoidance
baseline,103,20.6,3,43.561,41.226,3,0,64.508,False,avoidance
baseline,104,20.8,0,32.47,31.949,1,0,84.592,False,avoidance
baseline,104,20.8,1,28.695,46.762,0,0,77.393,False,move
baseline,104,20.8,2,48.105,29.239,1,0,71.609,False,avoidance
baseline,104,20.8,3,43.879,41.469,3,0,64.111,False,avoidance
baseline,105,21.0,0,32.845,32.089,1,0,84.223,False,avoidance
baseline,105,21.0,1,29.012,47.006,0,0,76.993,False,move
baseline,105,21.0,2,48.46,29.425,1,0,71.264,False,avoidance
baseline,105,21.0,3,44.236,41.65,3,0,63.729,False,avoidance
baseline,106,21.2,0,33.219,32.23,1,0,83.855,False,avoidance
baseline,106,21.2,1,29.329,47.251,0,0,76.593,False,move
baseline,106,21.2,2,48.813,29.612,1,0,70.92,False,avoidance
baseline,106,21.2,3,44.624,41.748,3,0,63.382,False,avoidance
baseline,107,21.4,0,33.593,32.372,1,0,83.486,False,avoidance
baseline,107,21.4,1,29.646,47.495,0,0,76.193,False,move
baseline,107,21.4,2,49.167,29.798,1,0,70.576,False,avoidance
baseline,107,21.4,3,45.023,41.764,3,0,63.085,False,avoidance
baseline,108,21.6,0,33.967,32.516,1,0,83.117,False,avoidance
baseline,108,21.6,1,29.963,47.739,0,0,75.793,False,move
baseline,108,21.6,2,49.522,29.983,1,0,70.233,False,avoidance
baseline,108,21.6,3,45.421,41.724,3,0,62.83,False,avoidance
baseline,109,21.8,0,34.339,32.661,1,0,82.747,False,avoidance
baseline,109,21.8,1,30.28,47.983,1,0,75.393,False,avoidance
baseline,109,21.8,2,49.878,30.166,2,0,69.892,False,avoidance
baseline,109,21.8,3,45.816,41.657,3,0,62.598,False,avoidance
baseline,110,22.0,0,34.711,32.808,1,0,82.378,False,avoidance
baseline,110,22.0,1,30.604,48.217,1,0,74.993,False,avoidance
baseline,110,22.0,2,50.276,30.196,2,0,69.661,False,avoidance
baseline,110,22.0,3,46.208,41.578,3,0,62.378,False,avoidance
baseline,111,22.2,0,35.083,32.956,1,0,82.007,False,avoidance
baseline,111,22.2,1,30.926,48.454,1,0,74.593,False,avoidance
baseline,111,22.2,2,50.675,30.228,2,0,69.43,False,avoidance
baseline,111,22.2,3,46.599,41.496,3,0,62.163,False,avoidance
baseline,112,22.4,0,35.454,33.106,1,0,81.637,False,avoidance
baseline,112,22.4,1,31.246,48.694,1,0,74.193,False,avoidance
baseline,112,22.4,2,51.074,30.261,2,0,69.199,False,avoidance
baseline,112,22.4,3,46.991,41.417,3,0,61.947,False,avoidance
baseline,113,22.6,0,35.824,33.259,1,0,81.266,False,avoidance
baseline,113,22.6,1,31.563,48.938,1,0,73.793,False,avoidance
baseline,113,22.6,2,51.472,30.297,2,0,68.969,False,avoidance
baseline,113,22.6,3,47.385,41.344,3,0,61.727,False,avoidance
baseline,114,22.8,0,36.192,33.413,1,0,80.894,False,avoidance
baseline,114,22.8,1,31.877,49.187,1,0,73.393,False,avoidance
baseline,114,22.8,2,51.87,30.334,2,0,68.738,False,avoidance
baseline,114,22.8,3,47.779,41.279,3,0,61.503,False,avoidance
baseline,115,23.0,0,36.56,33.571,1,0,80.521,False,avoidance
baseline,115,23.0,1,32.186,49.44,1,0,72.993,False,avoidance
baseline,115,23.0,2,52.269,30.373,2,0,68.507,False,avoidance
baseline,115,23.0,3,48.175,41.224,3,0,61.271,False,avoidance
baseline,116,23.2,0,36.927,33.731,1,0,80.147,False,avoidance
baseline,116,23.2,1,32.491,49.699,1,0,72.594,False,avoidance
baseline,116,23.2,2,52.666,30.414,2,0,68.276,False,avoidance
baseline,116,23.2,3,48.573,41.18,3,0,61.033,False,avoidance
baseline,117,23.4,0,37.292,33.894,1,0,79.773,False,avoidance
baseline,117,23.4,1,32.79,49.964,1,0,72.195,False,avoidance
baseline,117,23.4,2,53.064,30.457,2,0,68.045,False,avoidance
baseline,117,23.4,3,48.972,41.148,3,0,60.787,False,avoidance
baseline,118,23.6,0,37.656,34.06,1,0,79.397,False,avoidance
baseline,118,23.6,1,33.083,50.237,1,0,71.797,False,avoidance
baseline,118,23.6,2,53.462,30.502,2,0,67.814,False,avoidance
baseline,118,23.6,3,49.371,41.128,3,0,60.533,False,avoidance
baseline,119,23.8,0,38.018,34.23,2,0,79.021,False,avoidance
baseline,119,23.8,1,33.367,50.518,1,0,71.4,False,avoidance
baseline,119,23.8,2,53.859,30.55,2,0,67.583,False,avoidance
baseline,119,23.8,3,49.771,41.12,3,0,60.271,False,avoidance
baseline,120,24.0,0,38.365,34.031,2,0,78.916,False,avoidance
baseline,120,24.0,1,33.643,50.808,1,0,71.005,False,avoidance
baseline,120,24.0,2,54.256,30.6,2,0,67.351,False,avoidance
baseline,120,24.0,3,50.171,41.124,3,0,60.001,False,avoidance
baseline,121,24.2,0,38.716,33.839,2,0,78.806,False,avoidance
baseline,121,24.2,1,33.907,51.108,1,0,70.612,False,avoidance
baseline,121,24.2,2,54.652,30.652,2,0,67.118,False,avoidance
baseline,121,24.2,3,50.571,41.142,3,0,59.724,False,avoidance
baseline,122,24.4,0,39.07,33.654,2,0,78.69,False,avoidance
baseline,122,24.4,1,34.159,51.419,1,0,70.223,False,avoidance
baseline,122,24.4,2,55.048,30.707,2,0,66.885,False,avoidance
baseline,122,24.4,3,50.97,41.172,3,0,59.439,False,avoidance
baseline,123,24.6,0,39.428,33.475,2,0,78.569,False,avoidance
baseline,123,24.6,1,34.397,51.741,1,0,69.839,False,avoidance
baseline,123,24.6,2,55.444,30.765,2,0,66.651,False,avoidance
baseline,123,24.6,3,51.367,41.215,3,0,59.146,False,avoidance
baseline,124,24.8,0,39.789,33.304,2,0,78.443,False,avoidance
baseline,124,24.8,1,34.619,52.073,1,0,69.461,False,avoidance
baseline,124,24.8,2,55.839,30.826,1,0,66.417,False,avoidance
baseline,124,24.8,3,51.763,41.271,3,0,58.845,False,avoidance
baseline,125,25.0,0,40.154,33.139,2,0,78.311,False,avoidance
baseline,125,25.0,1,34.824,52.417,1,0,69.091,False,avoidance
baseline,125,25.0,2,56.193,31.014,2,0,66.09,False,avoidance
baseline,125,25.0,3,52.157,41.341,3,0,58.536,False,avoidance
baseline,126,25.2,0,40.521,32.98,2,0,78.175,False,avoidance
baseline,126,25.2,1,35.013,52.77,1,0,68.728,False,avoidance
baseline,126,25.2,2,56.587,31.078,1,0,65.855,False,avoidance
baseline,126,25.2,3,52.548,41.426,3,0,58.22,False,avoidance
baseline,127,25.4,0,40.891,32.828,2,0,78.033,False,avoidance
baseline,127,25.4,1,35.184,53.131,1,0,68.374,False,avoidance
baseline,127,25.4,2,56.94,31.267,2,0,65.529,False,avoidance
baseline,127,25.4,3,52.936,41.523,3,0,57.896,False,avoidance
baseline,128,25.6,0,41.264,32.683,1,0,77.887,False,avoidance
baseline,128,25.6,1,35.34,53.499,1,0,68.029,False,avoidance
baseline,128,25.6,2,57.334,31.335,1,0,65.294,False,avoidance
baseline,128,25.6,3,53.32,41.635,2,0,57.564,False,avoidance
baseline,129,25.8,0,41.644,32.806,2,0,77.539,False,avoidance
baseline,129,25.8,1,35.482,53.873,1,0,67.693,False,avoidance
baseline,129,25.8,2,57.686,31.525,1,0,64.969,False,avoidance
baseline,129,25.8,3,53.719,41.665,3,0,57.288,False,avoidance
baseline,130,26.0,0,42.018,32.663,1,0,77.393,False,avoidance
baseline,130,26.0,1,35.612,54.252,1,0,67.365,False,avoidance
baseline,130,26.0,2,58.04,31.713,2,0,64.647,False,avoidance
baseline,130,26.0,3,54.092,41.81,2,0,56.94,False,avoidance
baseline,131,26.2,0,42.4,32.783,1,0,77.048,False,avoidance
baseline,131,26.2,1,35.732,54.633,1,0,67.043,False,avoidance
baseline,131,26.2,2,58.433,31.787,1,0,64.411,False,avoidance
baseline,131,26.2,3,54.485,41.883,2,0,56.636,False,avoidance
baseline,132,26.4,0,42.783,32.898,1,0,76.706,False,avoidance
baseline,132,26.4,1,35.845,55.017,1,0,66.726,False,avoidance
baseline,132,26.4,2,58.785,31.976,1,0,64.089,False,avoidance
baseline,132,26.4,3,54.874,41.977,2,0,56.319,False,avoidance
baseline,133,26.6,0,43.167,33.009,1,0,76.367,False,avoidance
baseline,133,26.6,1,35.953,55.402,1,0,66.415,False,avoidance
baseline,133,26.6,2,59.138,32.164,1,0,63.769,False,avoidance
baseline,133,26.6,3,55.257,42.093,2,0,55.99,False,avoidance
baseline,134,26.8,0,43.552,33.117,1,0,76.031,False,avoidance
baseline,134,26.8,1,36.056,55.788,1,0,66.106,False,avoidance
baseline,134,26.8,2,59.491,32.352,1,0,63.451,False,avoidance
baseline,134,26.8,3,55.633,42.227,2,0,55.652,False,avoidance
baseline,135,27.0,0,43.939,33.22,1,0,75.698,False,avoidance
baseline,135,27.0,1,36.158,56.175,1,0,65.8,False,avoidance
baseline,135,27.0,2,59.844,32.54,1,0,63.133,False,avoidance
baseline,135,27.0,3,56.003,42.38,2,0,55.304,False,avoidance
baseline,136,27.2,0,44.326,33.32,1,0,75.367,False,avoidance
baseline,136,27.2,1,36.258,56.563,1,0,65.496,False,avoidance
baseline,136,27.2,2,60.197,32.728,1,0,62.816,False,avoidance
baseline,136,27.2,3,56.366,42.549,2,0,54.948,False,avoidance
baseline,137,27.4,0,44.714,33.416,1,0,75.039,False,avoidance
baseline,137,27.4,1,36.359,56.95,1,0,65.193,False,avoidance
baseline,137,27.4,2,60.55,32.917,1,0,62.499,False,avoidance
baseline,137,27.4,3,56.721,42.732,2,0,54.585,False,avoidance
baseline,138,27.6,0,45.103,33.509,1,0,74.714,False,avoidance
baseline,138,27.6,1,36.461,57.336,1,0,64.89,False,avoidance
baseline,138,27.6,2,60.902,33.107,1,0,62.183,False,avoidance
baseline,138,27.6,3,57.069,42.93,2,0,54.217,False,avoidance
baseline,139,27.8,0,45.493,33.599,1,0,74.391,False,avoidance
baseline,139,27.8,1,36.564,57.723,1,0,64.586,False,avoidance
baseline,139,27.8,2,61.254,33.297,1,0,61.867,False,avoidance
baseline,139,27.8,3,57.409,43.14,2,0,53.843,False,avoidance
baseline,140,28.0,0,45.883,33.686,1,0,74.071,False,avoidance
baseline,140,28.0,1,36.67,58.109,1,0,64.283,False,avoidance
baseline,140,28.0,2,61.605,33.489,1,0,61.551,False,avoidance
baseline,140,28.0,3,57.742,43.362,2,0,53.465,False,avoidance
baseline,141,28.2,0,46.274,33.771,1,0,73.752,False,avoidance
baseline,141,28.2,1,36.779,58.493,1,0,63.978,False,avoidance
baseline,141,28.2,2,61.954,33.683,1,0,61.235,False,avoidance
baseline,141,28.2,3,58.067,43.595,2,0,53.084,False,avoidance
baseline,142,28.4,0,46.666,33.854,1,0,73.436,False,avoidance
baseline,142,28.4,1,36.892,58.877,1,0,63.672,False,avoidance
baseline,142,28.4,2,62.303,33.879,1,0,60.919,False,avoidance
baseline,142,28.4,3,58.385,43.838,2,0,52.698,False,avoidance
baseline,143,28.6,0,47.057,33.935,1,0,73.122,False,avoidance
baseline,143,28.6,1,37.007,59.26,1,0,63.365,False,avoidance
baseline,143,28.6,2,62.651,34.077,1,0,60.602,False,avoidance
baseline,143,28.6,3,58.695,44.091,2,0,52.31,False,avoidance
baseline,144,28.8,0,47.449,34.015,1,0,72.81,False,avoidance
baseline,144,28.8,1,37.127,59.642,1,0,63.056,False,avoidance
baseline,144,28.8,2,62.997,34.277,1,0,60.284,False,avoidance
baseline,144,28.8,3,58.998,44.353,2,0,51.92,False,avoidance
baseline,145,29.0,0,47.841,34.094,1,0,72.499,False,avoidance
baseline,145,29.0,1,37.251,60.022,1,0,62.745,False,avoidance
baseline,145,29.0,2,63.342,34.48,1,0,59.966,False,avoidance
baseline,145,29.0,3,59.293,44.622,2,0,51.527,False,avoidance
baseline,146,29.2,0,48.233,34.173,1,0,72.189,False,avoidance
baseline,146,29.2,1,37.379,60.401,1,0,62.433,False,avoidance
baseline,146,29.2,2,63.685,34.685,1,0,59.646,False,avoidance
baseline,146,29.2,3,59.581,44.9,2,0,51.133,False,avoidance
baseline,147,29.4,0,48.626,34.251,1,0,71.88,False,avoidance
baseline,147,29.4,1,37.511,60.779,1,0,62.119,False,avoidance
baseline,147,29.4,2,64.027,34.893,1,0,59.326,False,avoidance
baseline,147,29.4,3,59.862,45.184,2,0,50.737,False,avoidance
baseline,148,29.6,0,49.018,34.33,1,0,71.572,False,avoidance
baseline,148,29.6,1,37.648,61.155,1,0,61.803,False,avoidance
baseline,148,29.6,2,64.367,35.104,1,0,59.005,False,avoidance
baseline,148,29.6,3,60.137,45.475,2,0,50.34,False,avoidance
baseline,149,29.8,0,49.41,34.409,1,0,71.265,False,avoidance
baseline,149,29.8,1,37.789,61.529,1,0,61.485,False,avoidance
baseline,149,29.8,2,64.705,35.318,1,0,58.682,False,avoidance
baseline,149,29.8,3,60.404,45.773,2,0,49.941,False,avoidance
baseline,150,30.0,0,49.802,34.489,1,0,70.958,False,avoidance
baseline,150,30.0,1,37.934,61.902,1,0,61.165,False,avoidance
baseline,150,30.0,2,65.041,35.535,1,0,58.359,False,avoidance
baseline,150,30.0,3,60.665,46.076,2,0,49.543,False,avoidance
baseline,151,30.2,0,50.194,34.57,1,0,70.65,False,avoidance
baseline,151,30.2,1,38.084,62.272,1,0,60.843,False,avoidance
baseline,151,30.2,2,65.375,35.755,1,0,58.034,False,avoidance
baseline,151,30.2,3,60.919,46.385,2,0,49.143,False,avoidance
baseline,152,30.4,0,50.585,34.653,1,0,70.343,False,avoidance
baseline,152,30.4,1,38.239,62.641,1,0,60.519,False,avoidance
baseline,152,30.4,2,65.707,35.978,1,0,57.708,False,avoidance
baseline,152,30.4,3,61.166,46.699,2,0,48.743,False,avoidance
baseline,153,30.6,0,50.976,34.738,1,0,70.036,False,avoidance
baseline,153,30.6,1,38.398,63.008,1,0,60.194,False,avoidance
baseline,153,30.6,2,66.037,36.204,1,0,57.38,False,avoidance
baseline,153,30.6,3,61.408,47.018,2,0,48.344,False,avoidance
baseline,154,30.8,0,51.366,34.825,1,0,69.727,False,avoidance
baseline,154,30.8,1,38.561,63.373,1,0,59.866,False,avoidance
baseline,154,30.8,2,66.365,36.433,1,0,57.052,False,avoidance
baseline,154,30.8,3,61.643,47.342,2,0,47.944,False,avoidance
baseline,155,31.0,0,51.756,34.915,1,0,69.419,False,avoidance
baseline,155,31.0,1,38.729,63.737,1,0,59.536,False,avoidance
baseline,155,31.0,2,66.69,36.666,1,0,56.722,False,avoidance
baseline,155,31.0,3,61.872,47.67,2,0,47.544,False,avoidance
baseline,156,31.2,0,52.145,35.007,2,0,69.109,False,avoidance
baseline,156,31.2,1,38.901,64.098,1,0,59.205,False,avoidance
baseline,156,31.2,2,67.014,36.901,2,0,56.391,False,avoidance
baseline,156,31.2,3,62.096,48.001,2,0,47.144,False,avoidance
baseline,157,31.4,0,52.544,34.98,2,0,68.89,False,avoidance
baseline,157,31.4,1,39.078,64.457,1,0,58.872,False,avoidance
baseline,157,31.4,2,67.329,37.148,2,0,56.053,False,avoidance
baseline,157,31.4,3,62.313,48.337,2,0,46.745,False,avoidance
baseline,158,31.6,0,52.944,34.96,2,0,68.666,False,avoidance
baseline,158,31.6,1,39.259,64.813,1,0,58.537,False,avoidance
baseline,158,31.6,2,67.641,37.398,2,0,55.714,False,avoidance
baseline,158,31.6,3,62.526,48.676,2,0,46.346,False,avoidance
baseline,159,31.8,0,53.343,34.946,2,0,68.439,False,avoidance
baseline,159,31.8,1,39.444,65.168,1,0,58.2,False,avoidance
baseline,159,31.8,2,67.95,37.652,2,0,55.373,False,avoidance
baseline,159,31.8,3,62.733,49.018,2,0,45.947,False,avoidance
baseline,160,32.0,0,53.743,34.939,2,0,68.208,False,avoidance
baseline,160,32.0,1,39.633,65.52,1,0,57.861,False,avoidance
baseline,160,32.0,2,68.256,37.909,2,0,55.03,False,avoidance
baseline,160,32.0,3,62.935,49.363,2,0,45.55,False,avoidance
baseline,161,32.2,0,54.143,34.939,2,0,67.973,False,avoidance
baseline,161,32.2,1,39.826,65.871,1,0,57.521,False,avoidance
baseline,161,32.2,2,68.559,38.171,2,0,54.685,False,avoidance
baseline,161,32.2,3,63.131,49.712,2,0,45.153,False,avoidance
baseline,162,32.4,0,54.543,34.945,2,0,67.734,False,avoidance
baseline,162,32.4,1,40.023,66.219,1,0,57.18,False,avoidance
baseline,162,32.4,2,68.858,38.436,2,0,54.339,False,avoidance
baseline,162,32.4,3,63.323,50.063,2,0,44.756,False,avoidance
baseline,163,32.6,0,54.943,34.958,2,0,67.491,False,avoidance
baseline,163,32.6,1,40.224,66.565,1,0,56.836,False,avoidance
baseline,163,32.6,2,69.155,38.704,2,0,53.991,False,avoidance
baseline,163,32.6,3,63.51,50.416,2,0,44.361,False,avoidance
baseline,164,32.8,0,55.343,34.977,2,0,67.245,False,avoidance
baseline,164,32.8,1,40.429,66.908,1,0,56.491,False,avoidance
baseline,164,32.8,2,69.448,38.977,2,0,53.641,False,avoidance
baseline,164,32.8,3,63.693,50.772,2,0,43.967,False,avoidance
baseline,165,33.0,0,55.742,35.003,2,0,66.995,False,avoidance
baseline,165,33.0,1,40.638,67.249,1,0,56.145,False,avoidance
baseline,165,33.0,2,69.738,39.252,2,0,53.29,False,avoidance
baseline,165,33.0,3,63.872,51.13,2,0,43.573,False,avoidance
baseline,166,33.2,0,56.141,35.035,2,0,66.742,False,avoidance
baseline,166,33.2,1,40.85,67.588,1,0,55.797,False,avoidance
baseline,166,33.2,2,70.024,39.531,2,0,52.937,False,avoidance
baseline,166,33.2,3,64.046,51.49,2,0,43.18,False,avoidance
baseline,167,33.4,0,56.539,35.072,2,0,66.486,False,avoidance
baseline,167,33.4,1,41.067,67.925,0,0,55.447,False,move
baseline,167,33.4,2,70.308,39.814,2,0,52.583,False,avoidance
baseline,167,33.4,3,64.216,51.852,2,0,42.789,False,avoidance
baseline,168,33.6,0,56.936,35.116,2,0,66.227,False,avoidance
baseline,168,33.6,1,41.42,68.113,0,0,55.047,False,move
baseline,168,33.6,2,70.588,40.099,2,0,52.227,False,avoidance
baseline,168,33.6,3,64.383,52.215,2,0,42.398,False,avoidance
baseline,169,33.8,0,57.333,35.165,2,0,65.964,False,avoidance
baseline,169,33.8,1,41.773,68.301,0,0,54.647,False,move
baseline,169,33.8,2,70.864,40.388,2,0,51.869,False,avoidance
baseline,169,33.8,3,64.546,52.581,2,0,42.009,False,avoidance
baseline,170,34.0,0,57.73,35.22,2,0,65.699,False,avoidance
baseline,170,34.0,1,42.126,68.489,0,0,54.247,False,move
baseline,170,34.0,2,71.138,40.68,2,0,51.511,False,avoidance
baseline,170,34.0,3,64.706,52.947,2,0,41.62,False,avoidance
baseline,171,34.2,0,58.125,35.281,2,0,65.431,False,avoidance
baseline,171,34.2,1,42.479,68.677,0,0,53.847,False,move
baseline,171,34.2,2,71.408,40.975,2,0,51.15,False,avoidance
baseline,171,34.2,3,64.862,53.316,2,0,41.233,False,avoidance
baseline,172,34.4,0,58.519,35.347,2,0,65.16,False,avoidance
baseline,172,34.4,1,42.832,68.865,0,0,53.447,False,move
baseline,172,34.4,2,71.674,41.273,2,0,50.789,False,avoidance
baseline,172,34.4,3,65.016,53.685,2,0,40.847,False,avoidance
baseline,173,34.6,0,58.913,35.419,2,0,64.886,False,avoidance
baseline,173,34.6,1,43.185,69.053,0,0,53.047,False,move
baseline,173,34.6,2,71.938,41.574,2,0,50.426,False,avoidance
baseline,173,34.6,3,65.167,54.055,2,0,40.462,False,avoidance
baseline,174,34.8,0,59.305,35.496,2,0,64.61,False,avoidance
baseline,174,34.8,1,43.538,69.241,0,0,52.647,False,move
baseline,174,34.8,2,72.198,41.878,2,0,50.062,False,avoidance
baseline,174,34.8,3,65.314,54.427,2,0,40.078,False,avoidance
baseline,175,35.0,0,59.697,35.578,2,0,64.331,False,avoidance
baseline,175,35.0,1,43.891,69.429,0,0,52.247,False,move
baseline,175,35.0,2,72.455,42.185,2,0,49.697,False,avoidance
baseline,175,35.0,3,65.46,54.8,2,0,39.695,False,avoidance
baseline,176,35.2,0,60.087,35.665,2,0,64.05,False,avoidance
baseline,176,35.2,1,44.244,69.618,0,0,51.847,False,move
baseline,176,35.2,2,72.708,42.495,2,0,49.33,False,avoidance
baseline,176,35.2,3,65.603,55.173,2,0,39.313,False,avoidance
baseline,177,35.4,0,60.477,35.757,2,0,63.766,False,avoidance
baseline,177,35.4,1,44.597,69.806,0,0,51.447,False,move
baseline,177,35.4,2,72.958,42.807,2,0,48.962,False,avoidance
baseline,177,35.4,3,65.743,55.548,2,0,38.932,False,avoidance
baseline,178,35.6,0,60.865,35.854,2,0,63.481,False,avoidance
baseline,178,35.6,1,44.95,69.994,0,0,51.047,False,move
baseline,178,35.6,2,73.205,43.122,2,0,48.593,False,avoidance
baseline,178,35.6,3,65.882,55.923,2,0,38.552,False,avoidance
baseline,179,35.8,0,61.252,35.955,2,0,63.193,False,avoidance
baseline,179,35.8,1,45.303,70.182,0,0,50.647,False,move
baseline,179,35.8,2,73.448,43.439,2,0,48.223,False,avoidance
baseline,179,35.8,3,66.019,56.299,2,0,38.174,False,avoidance
baseline,180,36.0,0,61.637,36.061,2,0,62.903,False,avoidance
baseline,180,36.0,1,45.656,70.37,0,0,50.247,False,move
baseline,180,36.0,2,73.688,43.759,2,0,47.852,False,avoidance
baseline,180,36.0,3,66.154,56.675,2,0,37.796,False,avoidance
baseline,181,36.2,0,62.022,36.172,2,0,62.611,False,avoidance
baseline,181,36.2,1,46.009,70.558,0,0,49.847,False,move
baseline,181,36.2,2,73.925,44.081,1,0,47.48,False,avoidance
baseline,181,36.2,3,66.288,57.052,1,0,37.42,False,avoidance
baseline,182,36.4,0,62.405,36.287,2,0,62.317,False,avoidance
baseline,182,36.4,1,46.362,70.746,0,0,49.447,False,move
baseline,182,36.4,2,74.045,44.463,2,0,47.08,False,avoidance
baseline,182,36.4,3,66.528,57.372,2,0,37.02,False,avoidance
baseline,183,36.6,0,62.787,36.404,2,0,62.022,False,avoidance
baseline,183,36.6,1,46.715,70.934,0,0,49.047,False,move
baseline,183,36.6,2,74.276,44.789,1,0,46.706,False,avoidance
baseline,183,36.6,3,66.657,57.75,1,0,36.646,False,avoidance
baseline,184,36.8,0,63.168,36.526,2,0,61.726,False,avoidance
baseline,184,36.8,1,47.068,71.122,0,0,48.647,False,move
baseline,184,36.8,2,74.39,45.173,2,0,46.306,False,avoidance
baseline,184,36.8,3,66.896,58.071,2,0,36.246,False,avoidance
baseline,185,37.0,0,63.549,36.65,2,0,61.429,False,avoidance
baseline,185,37.0,1,47.421,71.311,0,0,48.247,False,move
baseline,185,37.0,2,74.616,45.503,1,0,45.931,False,avoidance
baseline,185,37.0,3,67.021,58.451,1,0,35.874,False,avoidance
baseline,186,37.2,0,63.928,36.778,2,0,61.131,False,avoidance
baseline,186,37.2,1,47.774,71.499,0,0,47.847,False,move
baseline,186,37.2,2,74.722,45.888,2,0,45.531,False,avoidance
baseline,186,37.2,3,67.259,58.773,2,0,35.475,False,avoidance
baseline,187,37.4,0,64.306,36.909,2,0,60.831,False,avoidance
baseline,187,37.4,1,48.127,71.687,0,0,47.447,False,move
baseline,187,37.4,2,74.943,46.222,2,0,45.153,False,avoidance
baseline,187,37.4,3,67.381,59.154,2,0,35.105,False,avoidance
baseline,188,37.6,0,64.682,37.043,2,0,60.531,False,avoidance
baseline,188,37.6,1,48.48,71.875,0,0,47.047,False,move
baseline,188,37.6,2,75.161,46.557,1,0,44.774,False,avoidance
